Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1901674-0,054,0001,ROADWAY,0005,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",225.00000,LF,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$2.00,$450.00,$0.00
B3TIA1901674-0,054,0001,ROADWAY,0005,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",225.00000,LF,"THE SCRUGGS COMPANY",2SC900,$3.04,$684.00,$234.00
B3TIA1901674-0,054,0001,ROADWAY,0005,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",225.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$0.01,$2.25,-$447.75
B3TIA1901674-0,054,0001,ROADWAY,0010,171-0010,,"TEMPORARY SILT FENCE, TYPE A",450.00000,LF,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$3.25,"$1,462.50",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0010,171-0010,,"TEMPORARY SILT FENCE, TYPE A",450.00000,LF,"THE SCRUGGS COMPANY",2SC900,$3.67,"$1,651.50",$189.00
B3TIA1901674-0,054,0001,ROADWAY,0010,171-0010,,"TEMPORARY SILT FENCE, TYPE A",450.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$2.00,$900.00,-$562.50
B3TIA1901674-0,054,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",220.00000,TN,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$115.00,"$25,300.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",220.00000,TN,"THE SCRUGGS COMPANY",2SC900,$150.62,"$33,136.40","$7,836.40"
B3TIA1901674-0,054,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",220.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$115.00,"$25,300.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",7.60000,AC,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$300.00,"$2,280.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",7.60000,AC,"THE SCRUGGS COMPANY",2SC900,$104.70,$795.72,"-$1,484.28"
B3TIA1901674-0,054,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",7.60000,AC,"EAST COAST ASPHALT, LLC",00000000012961,$400.00,"$3,040.00",$760.00
B3TIA1901674-0,054,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",15.20000,TN,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$1.00,$15.20,$0.00
B3TIA1901674-0,054,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",15.20000,TN,"THE SCRUGGS COMPANY",2SC900,$0.01,$0.15,-$15.05
B3TIA1901674-0,054,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",15.20000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$1.00,$15.20,$0.00
B3TIA1901674-0,054,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",4.60000,TN,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$600.00,"$2,760.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",4.60000,TN,"THE SCRUGGS COMPANY",2SC900,$418.79,"$1,926.43",-$833.57
B3TIA1901674-0,054,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",4.60000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$600.00,"$2,760.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT",400.00000,LB,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$5.00,"$2,000.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT",400.00000,LB,"THE SCRUGGS COMPANY",2SC900,$4.16,"$1,664.00",-$336.00
B3TIA1901674-0,054,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT",400.00000,LB,"EAST COAST ASPHALT, LLC",00000000012961,$2.50,"$1,000.00","-$1,000.00"
B3TIA1901674-0,054,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","36,800.00000",SY,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$0.35,"$12,880.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","36,800.00000",SY,"THE SCRUGGS COMPANY",2SC900,$0.39,"$14,352.00","$1,472.00"
B3TIA1901674-0,054,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","36,800.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$0.32,"$11,776.00","-$1,104.00"
B3TIA1901674-0,054,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0016267",1.00000,LS,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,"$1,498,898.00","$1,498,898.00",$0.00
B3TIA1901674-0,054,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0016267",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$1,640,794.52","$1,640,794.52","$141,896.52"
B3TIA1901674-0,054,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0016267",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$1,861,024.45","$1,861,024.45","$362,126.45"
