Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA1901679-0,050,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016051",1.00000,LS,"ROADSCAPE NORTH FLORIDA, INC.",2RO155,$990.00,$990.00,$0.00
B1CBA1901679-0,050,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016051",1.00000,LS,"ROADSIDE SPECIALTIES, LLC",00000000014155,"$5,500.00","$5,500.00","$4,510.00"
B1CBA1901679-0,050,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016051",1.00000,LS,"MID-STATES STRIPING, INC.",2MI560,"$2,000.00","$2,000.00","$1,010.00"
B1CBA1901679-0,050,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016051",1.00000,LS,"PEEK PAVEMENT MARKING, LLC",2PE100,"$16,000.00","$16,000.00","$15,010.00"
B1CBA1901679-0,050,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016051",1.00000,LS,"ROADSAFE TRAFFIC SYSTEMS, INC.",2RO153,"$29,000.00","$29,000.00","$28,010.00"
B1CBA1901679-0,050,0001,ROADWAY,0010,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",37.50000,SF,"ROADSCAPE NORTH FLORIDA, INC.",2RO155,$11.50,$431.25,$0.00
B1CBA1901679-0,050,0001,ROADWAY,0010,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",37.50000,SF,"ROADSIDE SPECIALTIES, LLC",00000000014155,$11.90,$446.25,$15.00
B1CBA1901679-0,050,0001,ROADWAY,0010,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",37.50000,SF,"MID-STATES STRIPING, INC.",2MI560,$14.00,$525.00,$93.75
B1CBA1901679-0,050,0001,ROADWAY,0010,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",37.50000,SF,"PEEK PAVEMENT MARKING, LLC",2PE100,$14.00,$525.00,$93.75
B1CBA1901679-0,050,0001,ROADWAY,0010,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",37.50000,SF,"ROADSAFE TRAFFIC SYSTEMS, INC.",2RO153,$11.11,$416.62,-$14.63
B1CBA1901679-0,050,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","4,373.00000",SF,"ROADSCAPE NORTH FLORIDA, INC.",2RO155,$13.35,"$58,379.55",$0.00
B1CBA1901679-0,050,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","4,373.00000",SF,"ROADSIDE SPECIALTIES, LLC",00000000014155,$13.70,"$59,910.10","$1,530.55"
B1CBA1901679-0,050,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","4,373.00000",SF,"MID-STATES STRIPING, INC.",2MI560,$15.00,"$65,595.00","$7,215.45"
