Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1901521-0,028,0001,ROADWAY,0005,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",478.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$110.00,"$52,580.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0005,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",478.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$200.00,"$95,600.00","$43,020.00"
B3TIA1901521-0,028,0001,ROADWAY,0010,999-0125,,"LUMP SUM RESURFACING - 0012283",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$49,775.00","$49,775.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0010,999-0125,,"LUMP SUM RESURFACING - 0012283",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$65,000.00","$65,000.00","$15,225.00"
B3TIA1901521-0,028,0001,ROADWAY,0015,999-0125,,"LUMP SUM RESURFACING - 0012292",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$35,470.00","$35,470.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0015,999-0125,,"LUMP SUM RESURFACING - 0012292",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$45,000.00","$45,000.00","$9,530.00"
B3TIA1901521-0,028,0001,ROADWAY,0020,999-0125,,"LUMP SUM RESURFACING - 0012294",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$87,305.00","$87,305.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0020,999-0125,,"LUMP SUM RESURFACING - 0012294",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$110,000.00","$110,000.00","$22,695.00"
B3TIA1901521-0,028,0001,ROADWAY,0025,999-0125,,"LUMP SUM RESURFACING - 0012297",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$69,085.00","$69,085.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0025,999-0125,,"LUMP SUM RESURFACING - 0012297",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$88,000.00","$88,000.00","$18,915.00"
B3TIA1901521-0,028,0001,ROADWAY,0030,999-0125,,"LUMP SUM RESURFACING - 0012298",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$98,255.00","$98,255.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0030,999-0125,,"LUMP SUM RESURFACING - 0012298",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$117,000.00","$117,000.00","$18,745.00"
B3TIA1901521-0,028,0001,ROADWAY,0035,999-0125,,"LUMP SUM RESURFACING - 0012299",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$20,290.00","$20,290.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0035,999-0125,,"LUMP SUM RESURFACING - 0012299",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$33,000.00","$33,000.00","$12,710.00"
B3TIA1901521-0,028,0001,ROADWAY,0040,999-0125,,"LUMP SUM RESURFACING - 0012525",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$27,761.00","$27,761.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0040,999-0125,,"LUMP SUM RESURFACING - 0012525",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$43,000.00","$43,000.00","$15,239.00"
B3TIA1901521-0,028,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0012526",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$36,140.00","$36,140.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0012526",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$50,000.00","$50,000.00","$13,860.00"
B3TIA1901521-0,028,0001,ROADWAY,0050,999-0125,,"LUMP SUM RESURFACING - 0012527",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$60,246.00","$60,246.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0050,999-0125,,"LUMP SUM RESURFACING - 0012527",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$75,000.00","$75,000.00","$14,754.00"
B3TIA1901521-0,028,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0012528",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$23,645.00","$23,645.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0012528",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$28,000.00","$28,000.00","$4,355.00"
B3TIA1901521-0,028,0001,ROADWAY,0060,999-0125,,"LUMP SUM RESURFACING - 0012533",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$26,658.00","$26,658.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0060,999-0125,,"LUMP SUM RESURFACING - 0012533",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$58,000.00","$58,000.00","$31,342.00"
B3TIA1901521-0,028,0001,ROADWAY,0065,999-0125,,"LUMP SUM RESURFACING - 0012534",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$55,400.00","$55,400.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0065,999-0125,,"LUMP SUM RESURFACING - 0012534",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$63,000.00","$63,000.00","$7,600.00"
B3TIA1901521-0,028,0001,ROADWAY,0070,999-0125,,"LUMP SUM RESURFACING - 0012535",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$13,689.00","$13,689.00",$0.00
B3TIA1901521-0,028,0001,ROADWAY,0070,999-0125,,"LUMP SUM RESURFACING - 0012535",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$18,000.00","$18,000.00","$4,311.00"
