Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA1901718-0,034,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005899",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$93,455.00","$93,455.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005899",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$148,100.00","$148,100.00","$54,645.00"
B1CBA1901718-0,034,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005899",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$80,000.00","$80,000.00","-$13,455.00"
B1CBA1901718-0,034,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.70000,AC,"EAST COAST ASPHALT, LLC",00000000012961,$1.00,$2.70,$0.00
B1CBA1901718-0,034,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.70000,AC,"REEVES CONSTRUCTION COMPANY",2RE390,$1.00,$2.70,$0.00
B1CBA1901718-0,034,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.70000,AC,"EVERETT DYKES GRASSING CO., INC.",2DY460,$1.00,$2.70,$0.00
B1CBA1901718-0,034,0001,ROADWAY,0015,210-0200,,"GRADING PER MILE",5.50000,LM,"EAST COAST ASPHALT, LLC",00000000012961,"$4,250.00","$23,375.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0015,210-0200,,"GRADING PER MILE",5.50000,LM,"REEVES CONSTRUCTION COMPANY",2RE390,"$7,400.00","$40,700.00","$17,325.00"
B1CBA1901718-0,034,0001,ROADWAY,0015,210-0200,,"GRADING PER MILE",5.50000,LM,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$5,000.00","$27,500.00","$4,125.00"
B1CBA1901718-0,034,0001,ROADWAY,0020,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",51.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$25.00,"$1,275.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0020,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",51.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$1.00,$51.00,"-$1,224.00"
B1CBA1901718-0,034,0001,ROADWAY,0020,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",51.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,$350.00,"$17,850.00","$16,575.00"
B1CBA1901718-0,034,0001,ROADWAY,0025,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",150.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$107.00,"$16,050.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0025,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",150.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$85.00,"$12,750.00","-$3,300.00"
B1CBA1901718-0,034,0001,ROADWAY,0025,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",150.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$190.00,"$28,500.00","$12,450.00"
B1CBA1901718-0,034,0001,ROADWAY,0030,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME","3,799.00000",TN,"EAST COAST ASPHALT, LLC",00000000012961,$77.00,"$292,523.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0030,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME","3,799.00000",TN,"REEVES CONSTRUCTION COMPANY",2RE390,$71.75,"$272,578.25","-$19,944.75"
B1CBA1901718-0,034,0001,ROADWAY,0030,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME","3,799.00000",TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$85.00,"$322,915.00","$30,392.00"
B1CBA1901718-0,034,0001,ROADWAY,0035,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,594.00000",TN,"EAST COAST ASPHALT, LLC",00000000012961,$76.74,"$506,023.56",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0035,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,594.00000",TN,"REEVES CONSTRUCTION COMPANY",2RE390,$81.00,"$534,114.00","$28,090.44"
B1CBA1901718-0,034,0001,ROADWAY,0035,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,594.00000",TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$85.00,"$560,490.00","$54,466.44"
B1CBA1901718-0,034,0001,ROADWAY,0040,413-0750,,"TACK COAT","6,509.00000",GL,"EAST COAST ASPHALT, LLC",00000000012961,$0.01,$65.09,$0.00
B1CBA1901718-0,034,0001,ROADWAY,0040,413-0750,,"TACK COAT","6,509.00000",GL,"REEVES CONSTRUCTION COMPANY",2RE390,$0.01,$65.09,$0.00
B1CBA1901718-0,034,0001,ROADWAY,0040,413-0750,,"TACK COAT","6,509.00000",GL,"EVERETT DYKES GRASSING CO., INC.",2DY460,$2.00,"$13,018.00","$12,952.91"
B1CBA1901718-0,034,0001,ROADWAY,0045,424-5107,,"SINGLE SURFACE TRTMT, STN SIZE 7 , GP 2 ONLY","89,389.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$0.99,"$88,495.11",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0045,424-5107,,"SINGLE SURFACE TRTMT, STN SIZE 7 , GP 2 ONLY","89,389.00000",SY,"REEVES CONSTRUCTION COMPANY",2RE390,$1.15,"$102,797.35","$14,302.24"
B1CBA1901718-0,034,0001,ROADWAY,0045,424-5107,,"SINGLE SURFACE TRTMT, STN SIZE 7 , GP 2 ONLY","89,389.00000",SY,"EVERETT DYKES GRASSING CO., INC.",2DY460,$1.00,"$89,389.00",$893.89
B1CBA1901718-0,034,0001,ROADWAY,0050,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","3,406.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$2.00,"$6,812.00",$0.00
B1CBA1901718-0,034,0001,ROADWAY,0050,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","3,406.00000",SY,"REEVES CONSTRUCTION COMPANY",2RE390,$3.00,"$10,218.00","$3,406.00"
