Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1901516-0,024,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",30.00000,LF,"THE SCRUGGS COMPANY",2SC900,$5.46,$163.80,$0.00
B3TIA1901516-0,024,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",30.00000,LF,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$10.00,$300.00,$136.20
B3TIA1901516-0,024,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",30.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$1.00,$30.00,-$133.80
B3TIA1901516-0,024,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",60.00000,LF,"THE SCRUGGS COMPANY",2SC900,$4.35,$261.00,$0.00
B3TIA1901516-0,024,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",60.00000,LF,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$15.00,$900.00,$639.00
B3TIA1901516-0,024,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",60.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$3.00,$180.00,-$81.00
B3TIA1901516-0,024,0001,ROADWAY,0015,207-0203,,"FOUND BKFILL MATL, TP II",4.00000,CY,"THE SCRUGGS COMPANY",2SC900,$156.54,$626.16,$0.00
B3TIA1901516-0,024,0001,ROADWAY,0015,207-0203,,"FOUND BKFILL MATL, TP II",4.00000,CY,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$100.00,$400.00,-$226.16
B3TIA1901516-0,024,0001,ROADWAY,0015,207-0203,,"FOUND BKFILL MATL, TP II",4.00000,CY,"EAST COAST ASPHALT, LLC",00000000012961,$75.00,$300.00,-$326.16
B3TIA1901516-0,024,0001,ROADWAY,0020,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",130.00000,TN,"THE SCRUGGS COMPANY",2SC900,$155.12,"$20,165.60",$0.00
B3TIA1901516-0,024,0001,ROADWAY,0020,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",130.00000,TN,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,$140.00,"$18,200.00","-$1,965.60"
B3TIA1901516-0,024,0001,ROADWAY,0020,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",130.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$115.00,"$14,950.00","-$5,215.60"
B3TIA1901516-0,024,0001,ROADWAY,0025,429-1000,,"RUMBLE STRIPS",6.00000,EA,"THE SCRUGGS COMPANY",2SC900,$607.75,"$3,646.50",$0.00
