Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA1900822-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0015582",1.00000,LS,"GREGORY BRIDGE COMPANY",2GR560,"$13,500.00","$13,500.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0015582",1.00000,LS,"TIC-THE INDUSTRIAL COMPANY",2TI080,"$35,000.00","$35,000.00","$21,500.00"
B1CBA1900822-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0015582",1.00000,LS,"SOUTHEASTERN SITE DEVELOPMENT, INC.",2SO373,"$68,379.70","$68,379.70","$54,879.70"
B1CBA1900822-0,001,0001,ROADWAY,0015,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"GREGORY BRIDGE COMPANY",2GR560,"$1,200.00","$2,400.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0015,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"TIC-THE INDUSTRIAL COMPANY",2TI080,"$1,200.00","$2,400.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0015,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"SOUTHEASTERN SITE DEVELOPMENT, INC.",2SO373,"$1,528.70","$3,057.40",$657.40
B1CBA1900822-0,001,0001,ROADWAY,0020,163-0240,,MULCH,20.00000,TN,"GREGORY BRIDGE COMPANY",2GR560,$240.00,"$4,800.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0020,163-0240,,MULCH,20.00000,TN,"TIC-THE INDUSTRIAL COMPANY",2TI080,$210.00,"$4,200.00",-$600.00
B1CBA1900822-0,001,0001,ROADWAY,0020,163-0240,,MULCH,20.00000,TN,"SOUTHEASTERN SITE DEVELOPMENT, INC.",2SO373,$305.74,"$6,114.80","$1,314.80"
B1CBA1900822-0,001,0001,ROADWAY,0025,163-0300,,"CONSTRUCTION EXIT",2.00000,EA,"GREGORY BRIDGE COMPANY",2GR560,"$2,630.00","$5,260.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0025,163-0300,,"CONSTRUCTION EXIT",2.00000,EA,"TIC-THE INDUSTRIAL COMPANY",2TI080,$500.00,"$1,000.00","-$4,260.00"
B1CBA1900822-0,001,0001,ROADWAY,0025,163-0300,,"CONSTRUCTION EXIT",2.00000,EA,"SOUTHEASTERN SITE DEVELOPMENT, INC.",2SO373,"$3,350.40","$6,700.80","$1,440.80"
B1CBA1900822-0,001,0001,ROADWAY,0030,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","2,636.00000",LF,"GREGORY BRIDGE COMPANY",2GR560,$1.50,"$3,954.00",$0.00
B1CBA1900822-0,001,0001,ROADWAY,0030,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","2,636.00000",LF,"TIC-THE INDUSTRIAL COMPANY",2TI080,$2.00,"$5,272.00","$1,318.00"
