Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1901359-0,014,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",50.00000,LF,"EVERETT DYKES GRASSING CO., INC.",2DY460,$0.01,$0.50,$0.00
B3TIA1901359-0,014,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",50.00000,LF,"REEVES CONSTRUCTION COMPANY",2RE390,$10.00,$500.00,$499.50
B3TIA1901359-0,014,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",100.00000,LF,"EVERETT DYKES GRASSING CO., INC.",2DY460,$19.97,"$1,997.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",100.00000,LF,"REEVES CONSTRUCTION COMPANY",2RE390,$10.00,"$1,000.00",-$997.00
B3TIA1901359-0,014,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",600.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$135.00,"$81,000.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",600.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$125.00,"$75,000.00","-$6,000.00"
B3TIA1901359-0,014,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",6.50000,AC,"EVERETT DYKES GRASSING CO., INC.",2DY460,$100.00,$650.00,$0.00
B3TIA1901359-0,014,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",6.50000,AC,"REEVES CONSTRUCTION COMPANY",2RE390,$450.00,"$2,925.00","$2,275.00"
B3TIA1901359-0,014,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",2.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$1.00,$2.00,$0.00
B3TIA1901359-0,014,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",2.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$1.00,$2.00,$0.00
B3TIA1901359-0,014,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",4.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$750.00,"$3,000.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",4.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$700.00,"$2,800.00",-$200.00
B3TIA1901359-0,014,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT",325.00000,LB,"EVERETT DYKES GRASSING CO., INC.",2DY460,$3.90,"$1,267.50",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT",325.00000,LB,"REEVES CONSTRUCTION COMPANY",2RE390,$3.00,$975.00,-$292.50
B3TIA1901359-0,014,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","31,500.00000",SY,"EVERETT DYKES GRASSING CO., INC.",2DY460,$0.38,"$11,970.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","31,500.00000",SY,"REEVES CONSTRUCTION COMPANY",2RE390,$0.38,"$11,970.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0012049",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$707,000.00","$707,000.00",$0.00
B3TIA1901359-0,014,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0012049",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$741,725.00","$741,725.00","$34,725.00"
