Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1901886-0,006,0001,ROADWAY,0005,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",690.00000,TN,"J. HIERS COMPANY, INCORPORATED",2HI100,$161.00,"$111,090.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0005,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",690.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$150.00,"$103,500.00","-$7,590.00"
B3TIA1901886-0,006,0001,ROADWAY,0010,999-0125,,"LUMP SUM RESURFACING - 0011584",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$10,863.00","$10,863.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0010,999-0125,,"LUMP SUM RESURFACING - 0011584",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$10,500.00","$10,500.00",-$363.00
B3TIA1901886-0,006,0001,ROADWAY,0015,999-0125,,"LUMP SUM RESURFACING - 0011600",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$13,744.00","$13,744.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0015,999-0125,,"LUMP SUM RESURFACING - 0011600",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$13,950.00","$13,950.00",$206.00
B3TIA1901886-0,006,0001,ROADWAY,0020,999-0125,,"LUMP SUM RESURFACING - 0011611",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$25,934.00","$25,934.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0020,999-0125,,"LUMP SUM RESURFACING - 0011611",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$27,500.00","$27,500.00","$1,566.00"
B3TIA1901886-0,006,0001,ROADWAY,0025,999-0125,,"LUMP SUM RESURFACING - 0011612",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$19,180.00","$19,180.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0025,999-0125,,"LUMP SUM RESURFACING - 0011612",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$18,755.00","$18,755.00",-$425.00
B3TIA1901886-0,006,0001,ROADWAY,0030,999-0125,,"LUMP SUM RESURFACING - 0011613",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$14,300.00","$14,300.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0030,999-0125,,"LUMP SUM RESURFACING - 0011613",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$14,375.00","$14,375.00",$75.00
B3TIA1901886-0,006,0001,ROADWAY,0035,999-0125,,"LUMP SUM RESURFACING - 0011614",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$39,556.00","$39,556.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0035,999-0125,,"LUMP SUM RESURFACING - 0011614",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$37,000.00","$37,000.00","-$2,556.00"
B3TIA1901886-0,006,0001,ROADWAY,0040,999-0125,,"LUMP SUM RESURFACING - 0011615",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$23,568.00","$23,568.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0040,999-0125,,"LUMP SUM RESURFACING - 0011615",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$25,500.00","$25,500.00","$1,932.00"
B3TIA1901886-0,006,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0011616",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$37,914.00","$37,914.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0011616",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$39,000.00","$39,000.00","$1,086.00"
B3TIA1901886-0,006,0001,ROADWAY,0050,999-0125,,"LUMP SUM RESURFACING - 0011617",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$41,197.00","$41,197.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0050,999-0125,,"LUMP SUM RESURFACING - 0011617",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$42,455.00","$42,455.00","$1,258.00"
B3TIA1901886-0,006,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0011618",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$45,646.00","$45,646.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0011618",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$42,587.00","$42,587.00","-$3,059.00"
B3TIA1901886-0,006,0001,ROADWAY,0060,999-0125,,"LUMP SUM RESURFACING - 0011619",1.00000,LS,"J. HIERS COMPANY, INCORPORATED",2HI100,"$8,193.00","$8,193.00",$0.00
B3TIA1901886-0,006,0001,ROADWAY,0060,999-0125,,"LUMP SUM RESURFACING - 0011619",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$11,000.00","$11,000.00","$2,807.00"
