Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2202394-1,023,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0012503",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$104,000.00","$104,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0012503",1.00000,LS,"J. A. LONG, INC.",2LO340,"$125,000.00","$125,000.00","$21,000.00"
B3TIA2202394-1,023,0001,ROADWAY,0010,150-1000,,"TRAFFIC CONTROL - 0012505",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$103,000.00","$103,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0010,150-1000,,"TRAFFIC CONTROL - 0012505",1.00000,LS,"J. A. LONG, INC.",2LO340,"$150,000.00","$150,000.00","$47,000.00"
B3TIA2202394-1,023,0001,ROADWAY,0015,150-1000,,"TRAFFIC CONTROL - 0012510",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$95,200.00","$95,200.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0015,150-1000,,"TRAFFIC CONTROL - 0012510",1.00000,LS,"J. A. LONG, INC.",2LO340,"$125,000.00","$125,000.00","$29,800.00"
B3TIA2202394-1,023,0001,ROADWAY,0020,163-0232,,"TEMPORARY GRASSING",3.00000,AC,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$2,200.00","$6,600.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0020,163-0232,,"TEMPORARY GRASSING",3.00000,AC,"J. A. LONG, INC.",2LO340,$100.00,$300.00,"-$6,300.00"
B3TIA2202394-1,023,0001,ROADWAY,0025,163-0240,,MULCH,15.00000,TN,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$482.00,"$7,230.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0025,163-0240,,MULCH,15.00000,TN,"J. A. LONG, INC.",2LO340,$10.00,$150.00,"-$7,080.00"
B3TIA2202394-1,023,0001,ROADWAY,0030,163-0550,,"CONSTRUCT AND REMOVE INLET SEDIMENT TRAP",29.00000,EA,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$210.00,"$6,090.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0030,163-0550,,"CONSTRUCT AND REMOVE INLET SEDIMENT TRAP",29.00000,EA,"J. A. LONG, INC.",2LO340,$50.00,"$1,450.00","-$4,640.00"
B3TIA2202394-1,023,0001,ROADWAY,0035,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",198.00000,LF,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$11.00,"$2,178.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0035,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",198.00000,LF,"J. A. LONG, INC.",2LO340,$0.01,$1.98,"-$2,176.02"
B3TIA2202394-1,023,0001,ROADWAY,0040,165-0105,,"MAINTENANCE OF INLET SEDIMENT TRAP",29.00000,EA,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$67.00,"$1,943.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0040,165-0105,,"MAINTENANCE OF INLET SEDIMENT TRAP",29.00000,EA,"J. A. LONG, INC.",2LO340,$25.00,$725.00,"-$1,218.00"
B3TIA2202394-1,023,0001,ROADWAY,0045,171-0010,,"TEMPORARY SILT FENCE, TYPE A",395.00000,LF,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$12.00,"$4,740.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0045,171-0010,,"TEMPORARY SILT FENCE, TYPE A",395.00000,LF,"J. A. LONG, INC.",2LO340,$6.00,"$2,370.00","-$2,370.00"
B3TIA2202394-1,023,0001,ROADWAY,0050,207-0203,,"FOUND BKFILL MATL, TP II",45.00000,CY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$115.00,"$5,175.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0050,207-0203,,"FOUND BKFILL MATL, TP II",45.00000,CY,"J. A. LONG, INC.",2LO340,$100.00,"$4,500.00",-$675.00
B3TIA2202394-1,023,0001,ROADWAY,0055,210-0100,,"GRADING COMPLETE - 0012503",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$95,000.00","$95,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0055,210-0100,,"GRADING COMPLETE - 0012503",1.00000,LS,"J. A. LONG, INC.",2LO340,"$175,000.00","$175,000.00","$80,000.00"
B3TIA2202394-1,023,0001,ROADWAY,0060,210-0100,,"GRADING COMPLETE - 0012505",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$165,000.00","$165,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0060,210-0100,,"GRADING COMPLETE - 0012505",1.00000,LS,"J. A. LONG, INC.",2LO340,"$318,609.00","$318,609.00","$153,609.00"
B3TIA2202394-1,023,0001,ROADWAY,0065,210-0100,,"GRADING COMPLETE - 0012510",1.00000,LS,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,"$54,000.00","$54,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0065,210-0100,,"GRADING COMPLETE - 0012510",1.00000,LS,"J. A. LONG, INC.",2LO340,"$175,000.00","$175,000.00","$121,000.00"
B3TIA2202394-1,023,0001,ROADWAY,0070,310-5060,,"GR AGGR BASE CRS, 6 INCH, INCL MATL",44.00000,SY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$100.00,"$4,400.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0070,310-5060,,"GR AGGR BASE CRS, 6 INCH, INCL MATL",44.00000,SY,"J. A. LONG, INC.",2LO340,$21.00,$924.00,"-$3,476.00"
B3TIA2202394-1,023,0001,ROADWAY,0075,310-5100,,"GR AGGR BASE CRS, 10 INCH, INCL MATL",33.00000,SY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$140.00,"$4,620.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0075,310-5100,,"GR AGGR BASE CRS, 10 INCH, INCL MATL",33.00000,SY,"J. A. LONG, INC.",2LO340,$32.00,"$1,056.00","-$3,564.00"
B3TIA2202394-1,023,0001,ROADWAY,0080,402-3121,,"RECYCLED ASPH CONC 25 MM SUPERPAVE, GP 1 OR 2, INCL BITUM MATL & H LIME",8.00000,TN,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$250.00,"$2,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0080,402-3121,,"RECYCLED ASPH CONC 25 MM SUPERPAVE, GP 1 OR 2, INCL BITUM MATL & H LIME",8.00000,TN,"J. A. LONG, INC.",2LO340,$650.00,"$5,200.00","$3,200.00"
B3TIA2202394-1,023,0001,ROADWAY,0085,402-3130,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL BITUM MATL & H LIME","1,422.00000",TN,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$232.00,"$329,904.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0085,402-3130,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL BITUM MATL & H LIME","1,422.00000",TN,"J. A. LONG, INC.",2LO340,$140.00,"$199,080.00","-$130,824.00"
B3TIA2202394-1,023,0001,ROADWAY,0090,402-3190,,"RECYCLED ASPH CONC 19 MM SUPERPAVE, GP 1 OR 2,INCL BITUM MATL & H LIME",4.00000,TN,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$250.00,"$1,000.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0090,402-3190,,"RECYCLED ASPH CONC 19 MM SUPERPAVE, GP 1 OR 2,INCL BITUM MATL & H LIME",4.00000,TN,"J. A. LONG, INC.",2LO340,$650.00,"$2,600.00","$1,600.00"
B3TIA2202394-1,023,0001,ROADWAY,0095,413-0750,,"TACK COAT","1,727.00000",GL,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$5.50,"$9,498.50",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0095,413-0750,,"TACK COAT","1,727.00000",GL,"J. A. LONG, INC.",2LO340,$4.00,"$6,908.00","-$2,590.50"
B3TIA2202394-1,023,0001,ROADWAY,0100,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","17,093.00000",SY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$6.60,"$112,813.80",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0100,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","17,093.00000",SY,"J. A. LONG, INC.",2LO340,$4.00,"$68,372.00","-$44,441.80"
B3TIA2202394-1,023,0001,ROADWAY,0105,439-0022,,"PLAIN PC CONC PVMT, CL 3 CONC, 10 INCH THK",44.00000,SY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$220.00,"$9,680.00",$0.00
B3TIA2202394-1,023,0001,ROADWAY,0105,439-0022,,"PLAIN PC CONC PVMT, CL 3 CONC, 10 INCH THK",44.00000,SY,"J. A. LONG, INC.",2LO340,$300.00,"$13,200.00","$3,520.00"
B3TIA2202394-1,023,0001,ROADWAY,0110,441-0104,,"CONC SIDEWALK, 4 IN",256.00000,SY,"CURB & GUTTER PROFESSIONALS, INC.",2CU788,$62.00,"$15,872.00",$0.00
