Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2302248-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0019334",1.00000,LS,"SOUTHERN PAVEMENT SOLUTIONS, LLC",00000000017377,"$9,200.00","$9,200.00",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0019334",1.00000,LS,"LU, INC.",2LU250,"$11,957.34","$11,957.34","$2,757.34"
B1CBA2302248-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0019334",1.00000,LS,"THE L. C. WHITFORD CO., INC.",2WH850,"$76,552.75","$76,552.75","$67,352.75"
B1CBA2302248-0,001,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0019334",1.00000,LS,"MASSANA CONSTRUCTION, INC.",2MA773,"$155,817.00","$155,817.00","$146,617.00"
B1CBA2302248-0,001,0001,ROADWAY,0010,610-9001,,"REM SIGN",70.00000,EA,"SOUTHERN PAVEMENT SOLUTIONS, LLC",00000000017377,$50.00,"$3,500.00",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0010,610-9001,,"REM SIGN",70.00000,EA,"LU, INC.",2LU250,$40.27,"$2,818.90",-$681.10
B1CBA2302248-0,001,0001,ROADWAY,0010,610-9001,,"REM SIGN",70.00000,EA,"THE L. C. WHITFORD CO., INC.",2WH850,$50.00,"$3,500.00",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0010,610-9001,,"REM SIGN",70.00000,EA,"MASSANA CONSTRUCTION, INC.",2MA773,$500.00,"$35,000.00","$31,500.00"
B1CBA2302248-0,001,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","2,133.00000",SF,"SOUTHERN PAVEMENT SOLUTIONS, LLC",00000000017377,$14.50,"$30,928.50",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","2,133.00000",SF,"LU, INC.",2LU250,$26.36,"$56,225.88","$25,297.38"
B1CBA2302248-0,001,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","2,133.00000",SF,"THE L. C. WHITFORD CO., INC.",2WH850,$35.00,"$74,655.00","$43,726.50"
B1CBA2302248-0,001,0001,ROADWAY,0015,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11","2,133.00000",SF,"MASSANA CONSTRUCTION, INC.",2MA773,$65.00,"$138,645.00","$107,716.50"
B1CBA2302248-0,001,0001,ROADWAY,0020,636-2070,,"GALV STEEL POSTS, TP 7","2,711.00000",LF,"SOUTHERN PAVEMENT SOLUTIONS, LLC",00000000017377,$8.50,"$23,043.50",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0020,636-2070,,"GALV STEEL POSTS, TP 7","2,711.00000",LF,"LU, INC.",2LU250,$19.66,"$53,298.26","$30,254.76"
B1CBA2302248-0,001,0001,ROADWAY,0020,636-2070,,"GALV STEEL POSTS, TP 7","2,711.00000",LF,"THE L. C. WHITFORD CO., INC.",2WH850,$5.50,"$14,910.50","-$8,133.00"
B1CBA2302248-0,001,0001,ROADWAY,0020,636-2070,,"GALV STEEL POSTS, TP 7","2,711.00000",LF,"MASSANA CONSTRUCTION, INC.",2MA773,$11.00,"$29,821.00","$6,777.50"
B1CBA2302248-0,001,0001,ROADWAY,0025,636-2090,,"GALV STEEL POSTS, TP 9","1,225.00000",LF,"SOUTHERN PAVEMENT SOLUTIONS, LLC",00000000017377,$13.00,"$15,925.00",$0.00
B1CBA2302248-0,001,0001,ROADWAY,0025,636-2090,,"GALV STEEL POSTS, TP 9","1,225.00000",LF,"LU, INC.",2LU250,$19.86,"$24,328.50","$8,403.50"
B1CBA2302248-0,001,0001,ROADWAY,0025,636-2090,,"GALV STEEL POSTS, TP 9","1,225.00000",LF,"THE L. C. WHITFORD CO., INC.",2WH850,$6.75,"$8,268.75","-$7,656.25"
B1CBA2302248-0,001,0001,ROADWAY,0025,636-2090,,"GALV STEEL POSTS, TP 9","1,225.00000",LF,"MASSANA CONSTRUCTION, INC.",2MA773,$12.00,"$14,700.00","-$1,225.00"
