Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1801215-0,030,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0011431",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$67,425.00","$67,425.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0011431",1.00000,LS,"GEORGIA  ASPHALT, INC.",2GE360,"$100,650.00","$100,650.00","$33,225.00"
B3TIA1801215-0,030,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0011431",1.00000,LS,"ROBINSON PAVING COMPANY",2RO300,"$284,000.00","$284,000.00","$216,575.00"
B3TIA1801215-0,030,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0011431",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$263,179.93","$263,179.93","$195,754.93"
B3TIA1801215-0,030,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",5.00000,AC,"REEVES CONSTRUCTION COMPANY",2RE390,"$1,200.00","$6,000.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",5.00000,AC,"GEORGIA  ASPHALT, INC.",2GE360,"$1,285.00","$6,425.00",$425.00
B3TIA1801215-0,030,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",5.00000,AC,"ROBINSON PAVING COMPANY",2RO300,$605.00,"$3,025.00","-$2,975.00"
B3TIA1801215-0,030,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",5.00000,AC,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,200.00","$6,000.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0015,163-0240,,MULCH,275.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$32.00,"$8,800.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0015,163-0240,,MULCH,275.00000,TN,"GEORGIA  ASPHALT, INC.",2GE360,$32.12,"$8,833.00",$33.00
B3TIA1801215-0,030,0001,ROADWAY,0015,163-0240,,MULCH,275.00000,TN,"ROBINSON PAVING COMPANY",2RO300,$176.00,"$48,400.00","$39,600.00"
B3TIA1801215-0,030,0001,ROADWAY,0015,163-0240,,MULCH,275.00000,TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$30.00,"$8,250.00",-$550.00
B3TIA1801215-0,030,0001,ROADWAY,0020,163-0300,,"CONSTRUCTION EXIT",8.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$1,200.00","$9,600.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0020,163-0300,,"CONSTRUCTION EXIT",8.00000,EA,"GEORGIA  ASPHALT, INC.",2GE360,"$1,720.00","$13,760.00","$4,160.00"
B3TIA1801215-0,030,0001,ROADWAY,0020,163-0300,,"CONSTRUCTION EXIT",8.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$2,425.00","$19,400.00","$9,800.00"
B3TIA1801215-0,030,0001,ROADWAY,0020,163-0300,,"CONSTRUCTION EXIT",8.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$2,940.06","$23,520.48","$13,920.48"
B3TIA1801215-0,030,0001,ROADWAY,0025,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","3,500.00000",LF,"REEVES CONSTRUCTION COMPANY",2RE390,$7.50,"$26,250.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0025,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","3,500.00000",LF,"GEORGIA  ASPHALT, INC.",2GE360,$5.43,"$19,005.00","-$7,245.00"
B3TIA1801215-0,030,0001,ROADWAY,0025,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","3,500.00000",LF,"ROBINSON PAVING COMPANY",2RO300,$7.50,"$26,250.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0025,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","3,500.00000",LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$7.25,"$25,375.00",-$875.00
B3TIA1801215-0,030,0001,ROADWAY,0030,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",22.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$615.00,"$13,530.00",$0.00
B3TIA1801215-0,030,0001,ROADWAY,0030,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",22.00000,EA,"GEORGIA  ASPHALT, INC.",2GE360,$966.00,"$21,252.00","$7,722.00"
B3TIA1801215-0,030,0001,ROADWAY,0030,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",22.00000,EA,"ROBINSON PAVING COMPANY",2RO300,$838.00,"$18,436.00","$4,906.00"
B3TIA1801215-0,030,0001,ROADWAY,0030,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",22.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,157.36","$25,461.92","$11,931.92"
B3TIA1801215-0,030,0001,ROADWAY,0035,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","4,575.00000",LF,"REEVES CONSTRUCTION COMPANY",2RE390,$0.01,$45.75,$0.00
B3TIA1801215-0,030,0001,ROADWAY,0035,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","4,575.00000",LF,"GEORGIA  ASPHALT, INC.",2GE360,$0.45,"$2,058.75","$2,013.00"
B3TIA1801215-0,030,0001,ROADWAY,0035,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","4,575.00000",LF,"ROBINSON PAVING COMPANY",2RO300,$0.95,"$4,346.25","$4,300.50"
B3TIA1801215-0,030,0001,ROADWAY,0035,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","4,575.00000",LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$3.60,"$16,470.00","$16,424.25"
B3TIA1801215-0,030,0001,ROADWAY,0040,165-0041,,"MAINTENANCE OF CHECK DAMS - ALL TYPES","1,750.00000",LF,"REEVES CONSTRUCTION COMPANY",2RE390,$0.01,$17.50,$0.00
B3TIA1801215-0,030,0001,ROADWAY,0040,165-0041,,"MAINTENANCE OF CHECK DAMS - ALL TYPES","1,750.00000",LF,"GEORGIA  ASPHALT, INC.",2GE360,$1.20,"$2,100.00","$2,082.50"
B3TIA1801215-0,030,0001,ROADWAY,0040,165-0041,,"MAINTENANCE OF CHECK DAMS - ALL TYPES","1,750.00000",LF,"ROBINSON PAVING COMPANY",2RO300,$3.75,"$6,562.50","$6,545.00"
B3TIA1801215-0,030,0001,ROADWAY,0040,165-0041,,"MAINTENANCE OF CHECK DAMS - ALL TYPES","1,750.00000",LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$7.25,"$12,687.50","$12,670.00"
B3TIA1801215-0,030,0001,ROADWAY,0045,165-0101,,"MAINTENANCE OF CONSTRUCTION EXIT",8.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$10.00,$80.00,$0.00
B3TIA1801215-0,030,0001,ROADWAY,0045,165-0101,,"MAINTENANCE OF CONSTRUCTION EXIT",8.00000,EA,"GEORGIA  ASPHALT, INC.",2GE360,$250.00,"$2,000.00","$1,920.00"
B3TIA1801215-0,030,0001,ROADWAY,0045,165-0101,,"MAINTENANCE OF CONSTRUCTION EXIT",8.00000,EA,"ROBINSON PAVING COMPANY",2RO300,$190.00,"$1,520.00","$1,440.00"
B3TIA1801215-0,030,0001,ROADWAY,0045,165-0101,,"MAINTENANCE OF CONSTRUCTION EXIT",8.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,611.83","$12,894.64","$12,814.64"
B3TIA1801215-0,030,0001,ROADWAY,0050,165-0110,,"MAINTENANCE OF ROCK FILTER DAM",22.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$10.00,$220.00,$0.00
B3TIA1801215-0,030,0001,ROADWAY,0050,165-0110,,"MAINTENANCE OF ROCK FILTER DAM",22.00000,EA,"GEORGIA  ASPHALT, INC.",2GE360,$100.00,"$2,200.00","$1,980.00"
B3TIA1801215-0,030,0001,ROADWAY,0050,165-0110,,"MAINTENANCE OF ROCK FILTER DAM",22.00000,EA,"ROBINSON PAVING COMPANY",2RO300,$135.00,"$2,970.00","$2,750.00"
