Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA1801119-0,010,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0006416",1.00000,LS,"NORTHWEST GEORGIA PAVING, INC.",2NO820,"$180,000.00","$180,000.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0010,419-1000,,"HIGH FRICTION SURFACE TREATMENT","30,997.00000",SY,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$21.00,"$650,937.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0015,432-0205,,"MILL ASPH CONC PVMT, 1 1/4 IN DEPTH","30,997.00000",SY,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$5.00,"$154,985.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0020,456-2012,,"INDENTATION RUMBLE STRIPS - GROUND-IN-PLACE (CONTINUOUS)",4.00000,GLM,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$850.00,"$3,400.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0025,610-9001,,"REM SIGN",25.00000,EA,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$50.00,"$1,250.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0030,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",20.00000,SF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$25.25,$505.00,$0.00
B1CBA1801119-0,010,0001,ROADWAY,0035,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11",182.00000,SF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$18.20,"$3,312.40",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0040,636-2070,,"GALV STEEL POSTS, TP 7",416.00000,LF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$10.20,"$4,243.20",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0045,636-5010,,"DELINEATOR, TP 1",29.00000,EA,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$130.00,"$3,770.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0050,643-8200,,"BARRIER FENCE (ORANGE), 4 FT","4,219.00000",LF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$1.35,"$5,695.65",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0055,653-1501,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, WHITE","15,834.00000",LF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$0.50,"$7,917.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0060,653-1502,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, YELLOW","28,694.00000",LF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$0.50,"$14,347.00",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0065,653-3501,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, WHITE","1,541.00000",GLF,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$0.40,$616.40,$0.00
B1CBA1801119-0,010,0001,ROADWAY,0070,653-6006,,"THERMOPLASTIC TRAF STRIPING, YELLOW",185.00000,SY,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$5.10,$943.50,$0.00
B1CBA1801119-0,010,0001,ROADWAY,0075,654-1001,,"RAISED PVMT MARKERS TP 1",712.00000,EA,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$4.05,"$2,883.60",$0.00
B1CBA1801119-0,010,0001,ROADWAY,0080,654-1003,,"RAISED PVMT MARKERS TP 3",36.00000,EA,"NORTHWEST GEORGIA PAVING, INC.",2NO820,$4.05,$145.80,$0.00
