Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1801018-0,033,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",200.00000,LF,"EVERETT DYKES GRASSING CO., INC.",2DY460,$5.50,"$1,100.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",200.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$0.01,$2.00,"-$1,098.00"
B3TIA1801018-0,033,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",200.00000,LF,"REEVES CONSTRUCTION COMPANY",2RE390,$8.15,"$1,630.00",$530.00
B3TIA1801018-0,033,0001,ROADWAY,0005,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C",200.00000,LF,"C AND H PAVING, INC.",2CH037,$0.11,$22.00,"-$1,078.00"
B3TIA1801018-0,033,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",400.00000,LF,"EVERETT DYKES GRASSING CO., INC.",2DY460,$6.00,"$2,400.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",400.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$2.70,"$1,080.00","-$1,320.00"
B3TIA1801018-0,033,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",400.00000,LF,"REEVES CONSTRUCTION COMPANY",2RE390,$5.00,"$2,000.00",-$400.00
B3TIA1801018-0,033,0001,ROADWAY,0010,171-0030,,"TEMPORARY SILT FENCE, TYPE C",400.00000,LF,"C AND H PAVING, INC.",2CH037,$5.85,"$2,340.00",-$60.00
B3TIA1801018-0,033,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",275.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$150.00,"$41,250.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",275.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$110.00,"$30,250.00","-$11,000.00"
B3TIA1801018-0,033,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",275.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$153.20,"$42,130.00",$880.00
B3TIA1801018-0,033,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",275.00000,TN,"C AND H PAVING, INC.",2CH037,$154.04,"$42,361.00","$1,111.00"
B3TIA1801018-0,033,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",10.00000,AC,"EVERETT DYKES GRASSING CO., INC.",2DY460,$930.00,"$9,300.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",10.00000,AC,"EAST COAST ASPHALT, LLC",00000000012961,$400.00,"$4,000.00","-$5,300.00"
B3TIA1801018-0,033,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",10.00000,AC,"REEVES CONSTRUCTION COMPANY",2RE390,$400.00,"$4,000.00","-$5,300.00"
B3TIA1801018-0,033,0001,ROADWAY,0020,700-6910,,"PERMANENT GRASSING",10.00000,AC,"C AND H PAVING, INC.",2CH037,$904.26,"$9,042.60",-$257.40
B3TIA1801018-0,033,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",40.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$1.00,$40.00,$0.00
B3TIA1801018-0,033,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",40.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$1.00,$40.00,$0.00
B3TIA1801018-0,033,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",40.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$1.00,$40.00,$0.00
B3TIA1801018-0,033,0001,ROADWAY,0025,700-7000,,"AGRICULTURAL LIME",40.00000,TN,"C AND H PAVING, INC.",2CH037,$1.06,$42.40,$2.40
B3TIA1801018-0,033,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",15.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$1,090.00","$16,350.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",15.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$750.00,"$11,250.00","-$5,100.00"
B3TIA1801018-0,033,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",15.00000,TN,"REEVES CONSTRUCTION COMPANY",2RE390,$475.00,"$7,125.00","-$9,225.00"
B3TIA1801018-0,033,0001,ROADWAY,0030,700-8000,,"FERTILIZER MIXED GRADE",15.00000,TN,"C AND H PAVING, INC.",2CH037,"$1,063.83","$15,957.45",-$392.55
B3TIA1801018-0,033,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT","1,000.00000",LB,"EVERETT DYKES GRASSING CO., INC.",2DY460,$2.95,"$2,950.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT","1,000.00000",LB,"EAST COAST ASPHALT, LLC",00000000012961,$2.70,"$2,700.00",-$250.00
B3TIA1801018-0,033,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT","1,000.00000",LB,"REEVES CONSTRUCTION COMPANY",2RE390,$3.00,"$3,000.00",$50.00
B3TIA1801018-0,033,0001,ROADWAY,0035,700-8100,,"FERTILIZER NITROGEN CONTENT","1,000.00000",LB,"C AND H PAVING, INC.",2CH037,$2.87,"$2,870.00",-$80.00
B3TIA1801018-0,033,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","47,080.00000",SY,"EVERETT DYKES GRASSING CO., INC.",2DY460,$0.50,"$23,540.00",$0.00
B3TIA1801018-0,033,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","47,080.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$0.26,"$12,240.80","-$11,299.20"
B3TIA1801018-0,033,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","47,080.00000",SY,"REEVES CONSTRUCTION COMPANY",2RE390,$0.36,"$16,948.80","-$6,591.20"
B3TIA1801018-0,033,0001,ROADWAY,0040,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","47,080.00000",SY,"C AND H PAVING, INC.",2CH037,$0.46,"$21,656.80","-$1,883.20"
B3TIA1801018-0,033,0001,ROADWAY,0045,999-0125,,"LUMP SUM RESURFACING - 0012047",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$370,000.00","$370,000.00",$0.00
