Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2001497-0,016,0001,"ALT 1 - GR AGGR BASE CRS",0005,310-5100,,"GR AGGR BASE CRS, 10 INCH, INCL MATL","197,286.00000",SY,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$21.50,"$4,241,649.00",$0.00
B3TIA2001497-0,016,0001,"ALT 1 - GR AGGR BASE CRS",0005,310-5100,,"GR AGGR BASE CRS, 10 INCH, INCL MATL","197,286.00000",SY,"SCOTT BRIDGE COMPANY, INC.",2SC570,$19.61,"$3,868,778.46","-$372,870.54"
B3TIA2001497-0,016,0002,"ALT 2 - SOIL CEMENT BASE",0010,301-4161,,"PRE-MIXED SOIL-CEM STAB BASE CRS, 8 IN, INCL MATL AND HAUL","197,286.00000",SY,"REEVES CONSTRUCTION COMPANY",2RE390,$12.25,"$2,416,753.50",$0.00
B3TIA2001497-0,016,0002,"ALT 2 - SOIL CEMENT BASE",0010,301-4161,,"PRE-MIXED SOIL-CEM STAB BASE CRS, 8 IN, INCL MATL AND HAUL","197,286.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$11.00,"$2,170,146.00","-$246,607.50"
B3TIA2001497-0,016,0002,"ALT 2 - SOIL CEMENT BASE",0015,301-5000,,"PORTLAND CEMENT","6,393.00000",TN,"REEVES CONSTRUCTION COMPANY",2RE390,$175.00,"$1,118,775.00",$0.00
B3TIA2001497-0,016,0002,"ALT 2 - SOIL CEMENT BASE",0015,301-5000,,"PORTLAND CEMENT","6,393.00000",TN,"EAST COAST ASPHALT, LLC",00000000012961,$175.00,"$1,118,775.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0020,150-1000,,"TRAFFIC CONTROL - 522220-",1.00000,LS,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,"$2,000,000.00","$2,000,000.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0020,150-1000,,"TRAFFIC CONTROL - 522220-",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$537,000.00","$537,000.00","-$1,463,000.00"
B3TIA2001497-0,016,0003,ROADWAY,0020,150-1000,,"TRAFFIC CONTROL - 522220-",1.00000,LS,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$474,489.38","$474,489.38","-$1,525,510.62"
B3TIA2001497-0,016,0003,ROADWAY,0020,150-1000,,"TRAFFIC CONTROL - 522220-",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$1,482,069.83","$1,482,069.83","-$517,930.17"
B3TIA2001497-0,016,0003,ROADWAY,0021,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",10.00000,EA,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,"$1,447.00","$14,470.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0021,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",10.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$7,900.00","$79,000.00","$64,530.00"
B3TIA2001497-0,016,0003,ROADWAY,0021,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",10.00000,EA,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$1,450.00","$14,500.00",$30.00
B3TIA2001497-0,016,0003,ROADWAY,0021,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",10.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$7,900.00","$79,000.00","$64,530.00"
B3TIA2001497-0,016,0003,ROADWAY,0025,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,"$300,000.00","$300,000.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0025,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$125,500.00","$125,500.00","-$174,500.00"
B3TIA2001497-0,016,0003,ROADWAY,0025,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$133,673.54","$133,673.54","-$166,326.46"
B3TIA2001497-0,016,0003,ROADWAY,0025,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$159,860.00","$159,860.00","-$140,140.00"
B3TIA2001497-0,016,0003,ROADWAY,0030,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,"$50,000.00","$50,000.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0030,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$16,750.00","$16,750.00","-$33,250.00"
B3TIA2001497-0,016,0003,ROADWAY,0030,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$10,000.00","$10,000.00","-$40,000.00"
B3TIA2001497-0,016,0003,ROADWAY,0030,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$25,000.00","$25,000.00","-$25,000.00"
B3TIA2001497-0,016,0003,ROADWAY,0035,163-0232,,"TEMPORARY GRASSING",35.00000,AC,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$900.00,"$31,500.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0035,163-0232,,"TEMPORARY GRASSING",35.00000,AC,"REEVES CONSTRUCTION COMPANY",2RE390,"$1,500.00","$52,500.00","$21,000.00"
B3TIA2001497-0,016,0003,ROADWAY,0035,163-0232,,"TEMPORARY GRASSING",35.00000,AC,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$1,500.00","$52,500.00","$21,000.00"
B3TIA2001497-0,016,0003,ROADWAY,0035,163-0232,,"TEMPORARY GRASSING",35.00000,AC,"EAST COAST ASPHALT, LLC",00000000012961,"$1,395.00","$48,825.00","$17,325.00"
B3TIA2001497-0,016,0003,ROADWAY,0040,163-0240,,MULCH,"2,134.00000",TN,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$150.00,"$320,100.00",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0040,163-0240,,MULCH,"2,134.00000",TN,"REEVES CONSTRUCTION COMPANY",2RE390,$40.00,"$85,360.00","-$234,740.00"
B3TIA2001497-0,016,0003,ROADWAY,0040,163-0240,,MULCH,"2,134.00000",TN,"SCOTT BRIDGE COMPANY, INC.",2SC570,$40.00,"$85,360.00","-$234,740.00"
B3TIA2001497-0,016,0003,ROADWAY,0040,163-0240,,MULCH,"2,134.00000",TN,"EAST COAST ASPHALT, LLC",00000000012961,$75.00,"$160,050.00","-$160,050.00"
B3TIA2001497-0,016,0003,ROADWAY,0045,163-0300,,"CONSTRUCTION EXIT",21.00000,EA,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,"$1,535.27","$32,240.67",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0045,163-0300,,"CONSTRUCTION EXIT",21.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$2,150.00","$45,150.00","$12,909.33"
B3TIA2001497-0,016,0003,ROADWAY,0045,163-0300,,"CONSTRUCTION EXIT",21.00000,EA,"SCOTT BRIDGE COMPANY, INC.",2SC570,"$1,536.00","$32,256.00",$15.33
B3TIA2001497-0,016,0003,ROADWAY,0045,163-0300,,"CONSTRUCTION EXIT",21.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$1,750.00","$36,750.00","$4,509.33"
B3TIA2001497-0,016,0003,ROADWAY,0050,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",28.00000,EA,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$479.26,"$13,419.28",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0050,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",28.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$645.00,"$18,060.00","$4,640.72"
B3TIA2001497-0,016,0003,ROADWAY,0050,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",28.00000,EA,"SCOTT BRIDGE COMPANY, INC.",2SC570,$480.00,"$13,440.00",$20.72
B3TIA2001497-0,016,0003,ROADWAY,0050,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",28.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$619.00,"$17,332.00","$3,912.72"
B3TIA2001497-0,016,0003,ROADWAY,0055,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN",458.00000,LF,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$13.85,"$6,343.30",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0055,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN",458.00000,LF,"REEVES CONSTRUCTION COMPANY",2RE390,$24.00,"$10,992.00","$4,648.70"
B3TIA2001497-0,016,0003,ROADWAY,0055,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN",458.00000,LF,"SCOTT BRIDGE COMPANY, INC.",2SC570,$13.85,"$6,343.30",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0055,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN",458.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$24.00,"$10,992.00","$4,648.70"
B3TIA2001497-0,016,0003,ROADWAY,0060,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",53.00000,EA,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$417.80,"$22,143.40",$0.00
B3TIA2001497-0,016,0003,ROADWAY,0060,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",53.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,$600.00,"$31,800.00","$9,656.60"
B3TIA2001497-0,016,0003,ROADWAY,0060,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",53.00000,EA,"SCOTT BRIDGE COMPANY, INC.",2SC570,$418.00,"$22,154.00",$10.60
B3TIA2001497-0,016,0003,ROADWAY,0060,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",53.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$450.00,"$23,850.00","$1,706.60"
B3TIA2001497-0,016,0003,ROADWAY,0065,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","16,527.00000",LF,"UNITED INFRASTRUCTURE GROUP INC.",2UN765,$5.35,"$88,419.45",$0.00
