Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"REEVES CONSTRUCTION COMPANY",2RE390,"$660,000.00","$660,000.00",$0.00
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$1,104,348.58","$1,104,348.58","$444,348.58"
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"ROBINSON PAVING COMPANY",2RO300,"$955,053.14","$955,053.14","$295,053.14"
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$1,447,807.75","$1,447,807.75","$787,807.75"
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,"$1,147,880.00","$1,147,880.00","$487,880.00"
B3TIA2002220-0,042,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 422470-",1.00000,LS,"OXFORD CONSTRUCTION COMPANY",2OX270,"$704,150.00","$704,150.00","$44,150.00"
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$4,000.00","$176,000.00",$0.00
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$5,839.12","$256,921.28","$80,921.28"
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$5,641.74","$248,236.56","$72,236.56"
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$1,500.00","$66,000.00","-$110,000.00"
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,"$9,500.00","$418,000.00","$242,000.00"
B3TIA2002220-0,042,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR T-3-B-30",44.00000,EA,"OXFORD CONSTRUCTION COMPANY",2OX270,"$6,000.00","$264,000.00","$88,000.00"
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"REEVES CONSTRUCTION COMPANY",2RE390,"$160,000.00","$160,000.00",$0.00
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$115,720.68","$115,720.68","-$44,279.32"
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$88,802.60","$88,802.60","-$71,197.40"
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$46,750.00","$46,750.00","-$113,250.00"
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"REAMES AND SON CONSTRUCTION COMPANY, INC.",2RE120,"$130,000.00","$130,000.00","-$30,000.00"
B3TIA2002220-0,042,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"OXFORD CONSTRUCTION COMPANY",2OX270,"$102,000.00","$102,000.00","-$58,000.00"
