Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA1902107-1,033,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0012577",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$947,645.59","$947,645.59",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0012577",1.00000,LS,"ROBINSON PAVING COMPANY",2RO300,"$952,135.84","$952,135.84","$4,490.25"
B3TIA1902107-1,033,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",12.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$10,700.00","$128,400.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",12.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$10,158.18","$121,898.16","-$6,501.84"
B3TIA1902107-1,033,0001,ROADWAY,0015,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)","2,500.00000",HR,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$65.00,"$162,500.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0015,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)","2,500.00000",HR,"ROBINSON PAVING COMPANY",2RO300,$47.25,"$118,125.00","-$44,375.00"
B3TIA1902107-1,033,0001,ROADWAY,0020,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$159,389.56","$159,389.56",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0020,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$184,432.56","$184,432.56","$25,043.00"
B3TIA1902107-1,033,0001,ROADWAY,0025,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$45,000.00","$45,000.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0025,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"ROBINSON PAVING COMPANY",2RO300,"$18,503.73","$18,503.73","-$26,496.27"
B3TIA1902107-1,033,0001,ROADWAY,0030,163-0232,,"TEMPORARY GRASSING",2.72000,AC,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$500.00,"$1,360.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0030,163-0232,,"TEMPORARY GRASSING",2.72000,AC,"ROBINSON PAVING COMPANY",2RO300,"$1,260.00","$3,427.20","$2,067.20"
B3TIA1902107-1,033,0001,ROADWAY,0035,163-0240,,MULCH,284.00000,TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$250.00,"$71,000.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0035,163-0240,,MULCH,284.00000,TN,"ROBINSON PAVING COMPANY",2RO300,$236.25,"$67,095.00","-$3,905.00"
B3TIA1902107-1,033,0001,ROADWAY,0040,163-0300,,"CONSTRUCTION EXIT",24.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$2,593.16","$62,235.84",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0040,163-0300,,"CONSTRUCTION EXIT",24.00000,EA,"ROBINSON PAVING COMPANY",2RO300,"$2,008.27","$48,198.48","-$14,037.36"
B3TIA1902107-1,033,0001,ROADWAY,0045,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",6.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$395.00,"$2,370.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0045,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",6.00000,EA,"ROBINSON PAVING COMPANY",2RO300,$561.46,"$3,368.76",$998.76
B3TIA1902107-1,033,0001,ROADWAY,0050,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN","1,000.00000",LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$16.70,"$16,700.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0050,163-0520,,"CONSTRUCT AND REMOVE TEMPORARY PIPE SLOPE DRAIN","1,000.00000",LF,"ROBINSON PAVING COMPANY",2RO300,$17.69,"$17,690.00",$990.00
B3TIA1902107-1,033,0001,ROADWAY,0055,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE",777.00000,LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$16.00,"$12,432.00",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0055,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE",777.00000,LF,"ROBINSON PAVING COMPANY",2RO300,$8.54,"$6,635.58","-$5,796.42"
B3TIA1902107-1,033,0001,ROADWAY,0060,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",5.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,106.96","$5,534.80",$0.00
B3TIA1902107-1,033,0001,ROADWAY,0060,163-0541,,"CONSTRUCT AND REMOVE ROCK FILTER DAMS",5.00000,EA,"ROBINSON PAVING COMPANY",2RO300,$814.09,"$4,070.45","-$1,464.35"
