Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2002307-0,024,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 522180-",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$600,000.00","$600,000.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 522180-",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$526,900.00","$526,900.00","-$73,100.00"
B3TIA2002307-0,024,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",20.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$8,950.00","$179,000.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0010,150-5010,,"TRAFFIC CONTROL, PORTABLE IMPACT ATTENUATOR",20.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$7,900.00","$158,000.00","-$21,000.00"
B3TIA2002307-0,024,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$90,000.00","$90,000.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0015,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$101,950.00","$101,950.00","$11,950.00"
B3TIA2002307-0,024,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$25,000.00","$25,000.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$2,500.00","$2,500.00","-$22,500.00"
B3TIA2002307-0,024,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",19.00000,AC,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$1,450.00","$27,550.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",19.00000,AC,"EAST COAST ASPHALT, LLC",00000000012961,$800.00,"$15,200.00","-$12,350.00"
B3TIA2002307-0,024,0001,ROADWAY,0030,163-0240,,MULCH,955.00000,TN,"EVERETT DYKES GRASSING CO., INC.",2DY460,$25.00,"$23,875.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0030,163-0240,,MULCH,955.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$25.00,"$23,875.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",23.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$1,800.00","$41,400.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",23.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$1,630.00","$37,490.00","-$3,910.00"
B3TIA2002307-0,024,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",9.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,$705.82,"$6,352.38",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",9.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$450.00,"$4,050.00","-$2,302.38"
B3TIA2002307-0,024,0001,ROADWAY,0045,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",42.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,$625.00,"$26,250.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0045,163-0527,,"CONSTRUCT AND REMOVE RIP RAP CHECK DAMS, STONE PLAIN RIP RAP/SAND BAGS",42.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$625.00,"$26,250.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0050,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","5,680.00000",LF,"EVERETT DYKES GRASSING CO., INC.",2DY460,$7.50,"$42,600.00",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0050,163-0528,,"CONSTRUCT AND REMOVE FABRIC CHECK DAM -  TYPE C SILT FENCE","5,680.00000",LF,"EAST COAST ASPHALT, LLC",00000000012961,$5.50,"$31,240.00","-$11,360.00"
B3TIA2002307-0,024,0001,ROADWAY,0055,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 600+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$20,183.07","$20,183.07",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0055,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 600+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$20,183.07","$20,183.07",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0060,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 606+50",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$18,894.10","$18,894.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0060,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 606+50",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$18,894.10","$18,894.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0065,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 614+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$20,613.51","$20,613.51",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0065,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 614+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$20,613.51","$20,613.51",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0070,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 616+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$17,885.10","$17,885.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0070,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 616+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$17,885.10","$17,885.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0075,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 633+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$20,613.51","$20,613.51",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0075,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 633+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$20,613.51","$20,613.51",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0080,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 658+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$22,332.92","$22,332.92",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0080,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 658+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$22,332.92","$22,332.92",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0085,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 661+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$16,876.09","$16,876.09",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0085,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 661+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$16,876.09","$16,876.09",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0090,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 699+50",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$17,885.10","$17,885.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0090,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 699+50",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$17,885.10","$17,885.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0095,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 701+00",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$18,894.10","$18,894.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0095,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 701+00",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$18,894.10","$18,894.10",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0100,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 716+50",1.00000,EA,"EVERETT DYKES GRASSING CO., INC.",2DY460,"$20,613.51","$20,613.51",$0.00
B3TIA2002307-0,024,0001,ROADWAY,0100,163-0531,,"CONSTRUCT AND REMOVE SEDIMENT BASIN, TP 1, STA NO - 716+50",1.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,"$20,613.51","$20,613.51",$0.00
