Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2000973-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005867",1.00000,LS,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$100,000.00","$100,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005867",1.00000,LS,"THE L. C. WHITFORD CO., INC.",2WH850,"$221,326.15","$221,326.15","$121,326.15"
B1CBA2000973-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005867",1.00000,LS,"MASSANA, INC.",00000000014965,"$265,000.00","$265,000.00","$165,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005867",1.00000,LS,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$325,000.00","$325,000.00","$225,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0010,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)",500.00000,HR,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$65.00,"$32,500.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0010,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)",500.00000,HR,"THE L. C. WHITFORD CO., INC.",2WH850,$1.00,$500.00,"-$32,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0010,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)",500.00000,HR,"MASSANA, INC.",00000000014965,$70.00,"$35,000.00","$2,500.00"
B1CBA2000973-0,011,0001,ROADWAY,0010,150-9011,,"TRAFFIC CONTROL - WORKZONE LAW ENFORCEMENT (CONTRACTOR BIDS)",500.00000,HR,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$140.00,"$70,000.00","$37,500.00"
B1CBA2000973-0,011,0001,ROADWAY,0015,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME",33.00000,TN,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$420.00,"$13,860.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0015,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME",33.00000,TN,"THE L. C. WHITFORD CO., INC.",2WH850,$200.00,"$6,600.00","-$7,260.00"
B1CBA2000973-0,011,0001,ROADWAY,0015,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME",33.00000,TN,"MASSANA, INC.",00000000014965,$620.00,"$20,460.00","$6,600.00"
B1CBA2000973-0,011,0001,ROADWAY,0015,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME",33.00000,TN,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$625.00,"$20,625.00","$6,765.00"
B1CBA2000973-0,011,0001,ROADWAY,0020,413-0750,,"TACK COAT",60.00000,GL,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$15.00,$900.00,$0.00
B1CBA2000973-0,011,0001,ROADWAY,0020,413-0750,,"TACK COAT",60.00000,GL,"THE L. C. WHITFORD CO., INC.",2WH850,$3.50,$210.00,-$690.00
B1CBA2000973-0,011,0001,ROADWAY,0020,413-0750,,"TACK COAT",60.00000,GL,"MASSANA, INC.",00000000014965,$10.00,$600.00,-$300.00
B1CBA2000973-0,011,0001,ROADWAY,0020,413-0750,,"TACK COAT",60.00000,GL,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$20.00,"$1,200.00",$300.00
B1CBA2000973-0,011,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","1,340.00000",SY,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$22.50,"$30,150.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","1,340.00000",SY,"THE L. C. WHITFORD CO., INC.",2WH850,$20.00,"$26,800.00","-$3,350.00"
B1CBA2000973-0,011,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","1,340.00000",SY,"MASSANA, INC.",00000000014965,$15.00,"$20,100.00","-$10,050.00"
B1CBA2000973-0,011,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","1,340.00000",SY,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$7.00,"$9,380.00","-$20,770.00"
B1CBA2000973-0,011,0001,ROADWAY,0030,456-2012,,"INDENTATION RUMBLE STRIPS - GROUND-IN-PLACE (CONTINUOUS)",1.00000,GLM,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$10,595.00","$10,595.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0030,456-2012,,"INDENTATION RUMBLE STRIPS - GROUND-IN-PLACE (CONTINUOUS)",1.00000,GLM,"THE L. C. WHITFORD CO., INC.",2WH850,"$11,000.00","$11,000.00",$405.00
B1CBA2000973-0,011,0001,ROADWAY,0030,456-2012,,"INDENTATION RUMBLE STRIPS - GROUND-IN-PLACE (CONTINUOUS)",1.00000,GLM,"MASSANA, INC.",00000000014965,"$11,000.00","$11,000.00",$405.00
B1CBA2000973-0,011,0001,ROADWAY,0030,456-2012,,"INDENTATION RUMBLE STRIPS - GROUND-IN-PLACE (CONTINUOUS)",1.00000,GLM,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$15,000.00","$15,000.00","$4,405.00"
B1CBA2000973-0,011,0001,ROADWAY,0035,620-0100,,"TEMPORARY BARRIER, METHOD NO. 1",400.00000,LF,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$100.00,"$40,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0035,620-0100,,"TEMPORARY BARRIER, METHOD NO. 1",400.00000,LF,"THE L. C. WHITFORD CO., INC.",2WH850,$1.00,$400.00,"-$39,600.00"
B1CBA2000973-0,011,0001,ROADWAY,0035,620-0100,,"TEMPORARY BARRIER, METHOD NO. 1",400.00000,LF,"MASSANA, INC.",00000000014965,$38.00,"$15,200.00","-$24,800.00"
B1CBA2000973-0,011,0001,ROADWAY,0035,620-0100,,"TEMPORARY BARRIER, METHOD NO. 1",400.00000,LF,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$75.00,"$30,000.00","-$10,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0040,632-0003,,"CHANGEABLE MESSAGE SIGN, PORTABLE, TYPE 3",4.00000,EA,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$8,000.00","$32,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0040,632-0003,,"CHANGEABLE MESSAGE SIGN, PORTABLE, TYPE 3",4.00000,EA,"THE L. C. WHITFORD CO., INC.",2WH850,"$3,500.00","$14,000.00","-$18,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0040,632-0003,,"CHANGEABLE MESSAGE SIGN, PORTABLE, TYPE 3",4.00000,EA,"MASSANA, INC.",00000000014965,"$16,500.00","$66,000.00","$34,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0040,632-0003,,"CHANGEABLE MESSAGE SIGN, PORTABLE, TYPE 3",4.00000,EA,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$11,000.00","$44,000.00","$12,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0045,653-8025,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, WHITE",1.00000,LM,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$12,000.00","$12,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0045,653-8025,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, WHITE",1.00000,LM,"THE L. C. WHITFORD CO., INC.",2WH850,"$12,500.00","$12,500.00",$500.00
B1CBA2000973-0,011,0001,ROADWAY,0045,653-8025,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, WHITE",1.00000,LM,"MASSANA, INC.",00000000014965,"$10,000.00","$10,000.00","-$2,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0045,653-8025,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, WHITE",1.00000,LM,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$31,000.00","$31,000.00","$19,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0050,653-8030,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, YELLOW",1.00000,LM,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$12,000.00","$12,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0050,653-8030,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, YELLOW",1.00000,LM,"THE L. C. WHITFORD CO., INC.",2WH850,"$12,500.00","$12,500.00",$500.00
B1CBA2000973-0,011,0001,ROADWAY,0050,653-8030,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, YELLOW",1.00000,LM,"MASSANA, INC.",00000000014965,"$10,000.00","$10,000.00","-$2,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0050,653-8030,,"WET WEATHER THERMOPLASTIC SOLID TRAFFIC STRIPE, 5 IN, YELLOW",1.00000,LM,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$31,000.00","$31,000.00","$19,000.00"
B1CBA2000973-0,011,0001,ROADWAY,0055,653-8050,,"WET WEATHER THERMOPLASTIC SKIP TRAFFIC STRIPE, 5 IN, WHITE",1.00000,GLM,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$7,800.00","$7,800.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0055,653-8050,,"WET WEATHER THERMOPLASTIC SKIP TRAFFIC STRIPE, 5 IN, WHITE",1.00000,GLM,"THE L. C. WHITFORD CO., INC.",2WH850,"$8,250.00","$8,250.00",$450.00
B1CBA2000973-0,011,0001,ROADWAY,0055,653-8050,,"WET WEATHER THERMOPLASTIC SKIP TRAFFIC STRIPE, 5 IN, WHITE",1.00000,GLM,"MASSANA, INC.",00000000014965,"$9,250.00","$9,250.00","$1,450.00"
B1CBA2000973-0,011,0001,ROADWAY,0055,653-8050,,"WET WEATHER THERMOPLASTIC SKIP TRAFFIC STRIPE, 5 IN, WHITE",1.00000,GLM,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,"$20,000.00","$20,000.00","$12,200.00"
B1CBA2000973-0,011,0001,ROADWAY,0060,654-1003,,"RAISED PVMT MARKERS TP 3",12.00000,EA,"MCCARTHY IMPROVEMENT COMPANY",2MC290,$15.00,$180.00,$0.00
B1CBA2000973-0,011,0001,ROADWAY,0060,654-1003,,"RAISED PVMT MARKERS TP 3",12.00000,EA,"THE L. C. WHITFORD CO., INC.",2WH850,$16.00,$192.00,$12.00
B1CBA2000973-0,011,0001,ROADWAY,0060,654-1003,,"RAISED PVMT MARKERS TP 3",12.00000,EA,"MASSANA, INC.",00000000014965,$6.00,$72.00,-$108.00
B1CBA2000973-0,011,0001,ROADWAY,0060,654-1003,,"RAISED PVMT MARKERS TP 3",12.00000,EA,"SOUTHERN ROAD & BRIDGE, LLC",00000000012924,$35.00,$420.00,$240.00
B1CBA2000973-0,011,0001,ROADWAY,0065,999-9420,,"ECOLOGIST PREQUALIFIED IN AREA CLASS 1.06 (H), BAT INSPECTIONS, BR NO - 1",1.00000,EA,"MCCARTHY IMPROVEMENT COMPANY",2MC290,"$3,000.00","$3,000.00",$0.00
B1CBA2000973-0,011,0001,ROADWAY,0065,999-9420,,"ECOLOGIST PREQUALIFIED IN AREA CLASS 1.06 (H), BAT INSPECTIONS, BR NO - 1",1.00000,EA,"THE L. C. WHITFORD CO., INC.",2WH850,"$2,000.00","$2,000.00","-$1,000.00"
