Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2002268-0,017,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005994",1.00000,LS,"BALDWIN PAVING COMPANY, INC.",2BA150,"$174,674.58","$174,674.58",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M005994",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$239,810.62","$239,810.62","$65,136.04"
B1CBA2002268-0,017,0001,ROADWAY,0010,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",41.00000,EA,"BALDWIN PAVING COMPANY, INC.",2BA150,$235.46,"$9,653.86",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0010,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",41.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$216.57,"$8,879.37",-$774.49
B1CBA2002268-0,017,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","5,000.00000",TN,"BALDWIN PAVING COMPANY, INC.",2BA150,$93.88,"$469,400.00",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","5,000.00000",TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$103.77,"$518,850.00","$49,450.00"
B1CBA2002268-0,017,0001,ROADWAY,0020,402-3130,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL BITUM MATL & H LIME","12,823.00000",TN,"BALDWIN PAVING COMPANY, INC.",2BA150,$77.79,"$997,501.17",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0020,402-3130,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL BITUM MATL & H LIME","12,823.00000",TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$74.83,"$959,545.09","-$37,956.08"
B1CBA2002268-0,017,0001,ROADWAY,0025,413-0750,,"TACK COAT","10,880.00000",GL,"BALDWIN PAVING COMPANY, INC.",2BA150,$1.92,"$20,889.60",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0025,413-0750,,"TACK COAT","10,880.00000",GL,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$0.01,$108.80,"-$20,780.80"
B1CBA2002268-0,017,0001,ROADWAY,0030,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","155,427.00000",SY,"BALDWIN PAVING COMPANY, INC.",2BA150,$1.50,"$233,140.50",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0030,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","155,427.00000",SY,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$1.54,"$239,357.58","$6,217.08"
B1CBA2002268-0,017,0001,ROADWAY,0035,456-2020,,"INDENTATION EDGE LINE RUMBLE STRIPS-GROUND IN  PLACE (CONTINUOUS)",3.00000,GLM,"BALDWIN PAVING COMPANY, INC.",2BA150,"$1,109.52","$3,328.56",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0035,456-2020,,"INDENTATION EDGE LINE RUMBLE STRIPS-GROUND IN  PLACE (CONTINUOUS)",3.00000,GLM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,939.27","$5,817.81","$2,489.25"
B1CBA2002268-0,017,0001,ROADWAY,0040,456-2025,,"INDENTATION CENTERLINE RUMBLE STRIPS-GROUND IN PLACE (CONTINUOUS)",1.10000,GLM,"BALDWIN PAVING COMPANY, INC.",2BA150,"$1,109.52","$1,220.47",$0.00
B1CBA2002268-0,017,0001,ROADWAY,0040,456-2025,,"INDENTATION CENTERLINE RUMBLE STRIPS-GROUND IN PLACE (CONTINUOUS)",1.10000,GLM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$3,578.93","$3,936.82","$2,716.35"
B1CBA2002268-0,017,0001,ROADWAY,0045,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",8.00000,EA,"BALDWIN PAVING COMPANY, INC.",2BA150,$95.26,$762.08,$0.00
B1CBA2002268-0,017,0001,ROADWAY,0045,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",8.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$85.00,$680.00,-$82.08
B1CBA2002268-0,017,0001,ROADWAY,0050,653-0120,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 2",117.00000,EA,"BALDWIN PAVING COMPANY, INC.",2BA150,$95.26,"$11,145.42",$0.00
