Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2401986-0,020,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016286",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$321,014.53","$321,014.53",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0010,150-1000,,"TRAFFIC CONTROL - 0016288",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$321,014.53","$321,014.53",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0020,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$128,146.45","$128,146.45",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"THE SCRUGGS COMPANY",2SC900,$816.62,$816.62,$0.00
B3TIA2401986-0,020,0001,ROADWAY,0030,163-0240,,MULCH,16.00000,TN,"THE SCRUGGS COMPANY",2SC900,$942.25,"$15,076.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0035,163-0550,,"CONSTRUCT AND REMOVE INLET SEDIMENT TRAP",46.00000,EA,"THE SCRUGGS COMPANY",2SC900,$157.04,"$7,223.84",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0040,165-0030,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP C","1,578.00000",LF,"THE SCRUGGS COMPANY",2SC900,$0.63,$994.14,$0.00
B3TIA2401986-0,020,0001,ROADWAY,0045,165-0105,,"MAINTENANCE OF INLET SEDIMENT TRAP",24.00000,EA,"THE SCRUGGS COMPANY",2SC900,$31.41,$753.84,$0.00
B3TIA2401986-0,020,0001,ROADWAY,0050,171-0030,,"TEMPORARY SILT FENCE, TYPE C","3,155.00000",LF,"THE SCRUGGS COMPANY",2SC900,$4.40,"$13,882.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0055,210-0100,,"GRADING COMPLETE - 0016286",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$386,156.43","$386,156.43",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0060,210-0100,,"GRADING COMPLETE - 0016288",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$386,156.43","$386,156.43",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0065,310-5060,,"GR AGGR BASE CRS, 6 INCH, INCL MATL",882.00000,SY,"THE SCRUGGS COMPANY",2SC900,$65.58,"$57,841.56",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0070,310-5100,,"GR AGGR BASE CRS, 10 INCH, INCL MATL","1,453.00000",SY,"THE SCRUGGS COMPANY",2SC900,$117.67,"$170,974.51",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0075,318-3000,,"AGGR SURF CRS",200.00000,TN,"THE SCRUGGS COMPANY",2SC900,$62.45,"$12,490.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0080,402-1801,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL",50.00000,TN,"THE SCRUGGS COMPANY",2SC900,$383.94,"$19,197.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0085,402-1812,,"RECYCLED ASPH CONC LEVELING, INCL BITUM MATL & H LIME",499.00000,TN,"THE SCRUGGS COMPANY",2SC900,$192.40,"$96,007.60",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0090,402-3121,,"RECYCLED ASPH CONC 25 MM SUPERPAVE, GP 1 OR 2, INCL BITUM MATL & H LIME",324.00000,TN,"THE SCRUGGS COMPANY",2SC900,$334.33,"$108,322.92",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0095,402-3190,,"RECYCLED ASPH CONC 19 MM SUPERPAVE, GP 1 OR 2,INCL BITUM MATL & H LIME",257.00000,TN,"THE SCRUGGS COMPANY",2SC900,$478.49,"$122,971.93",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0100,402-4510,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL POLYMER-MODIFIED BITUM MATL & H LIME","1,537.00000",TN,"THE SCRUGGS COMPANY",2SC900,$205.56,"$315,945.72",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0105,413-0750,,"TACK COAT","2,054.00000",GL,"THE SCRUGGS COMPANY",2SC900,$3.65,"$7,497.10",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0110,432-0206,,"MILL ASPH CONC PVMT, 1 1/2 IN DEPTH","20,427.00000",SY,"THE SCRUGGS COMPANY",2SC900,$4.86,"$99,275.22",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0115,441-0018,,"DRIVEWAY CONCRETE, 8 IN TK",14.00000,SY,"THE SCRUGGS COMPANY",2SC900,$110.56,"$1,547.84",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0120,441-0104,,"CONC SIDEWALK, 4 IN","1,172.00000",SY,"THE SCRUGGS COMPANY",2SC900,$94.23,"$110,437.56",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0125,441-0108,,"CONC SIDEWALK, 8 IN",206.00000,SY,"THE SCRUGGS COMPANY",2SC900,$110.56,"$22,775.36",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0130,441-0740,,"CONCRETE MEDIAN, 4 IN",358.00000,SY,"THE SCRUGGS COMPANY",2SC900,$94.23,"$33,734.34",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0135,441-0748,,"CONCRETE MEDIAN, 6 IN",427.00000,SY,"THE SCRUGGS COMPANY",2SC900,$103.02,"$43,989.54",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0140,441-4030,,"CONC VALLEY GUTTER, 8 IN",318.00000,SY,"THE SCRUGGS COMPANY",2SC900,$110.56,"$35,158.08",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0145,441-5001,,"CONCRETE HEADER CURB, 4 IN, TP 1",340.00000,LF,"THE SCRUGGS COMPANY",2SC900,$28.90,"$9,826.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0150,441-5002,,"CONCRETE HEADER CURB, 6 IN, TP 2",590.00000,LF,"THE SCRUGGS COMPANY",2SC900,$28.90,"$17,051.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0155,441-5004,,"CONCRETE HEADER CURB, 10 IN, TP 4",318.00000,LF,"THE SCRUGGS COMPANY",2SC900,$28.90,"$9,190.20",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0160,441-6222,,"CONC CURB & GUTTER, 8 IN X 30 IN, TP 2","2,709.00000",LF,"THE SCRUGGS COMPANY",2SC900,$32.66,"$88,475.94",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0165,446-1100,,"PVMT REINF FABRIC STRIPS, TP 2, 18 INCH WIDTH","1,628.00000",LF,"THE SCRUGGS COMPANY",2SC900,$6.98,"$11,363.44",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0170,500-9999,,"CLASS B CONC, BASE OR PVMT WIDENING",37.00000,CY,"THE SCRUGGS COMPANY",2SC900,$753.80,"$27,890.60",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0175,550-5120,,"STORM DRAIN PIPE, 12 IN, CLASS III",8.00000,LF,"THE SCRUGGS COMPANY",2SC900,$550.31,"$4,402.48",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0180,550-5180,,"STORM DRAIN PIPE, 18 IN, CLASS III",670.00000,LF,"THE SCRUGGS COMPANY",2SC900,$91.80,"$61,506.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0185,550-9000,,"VIDEO INSPECTION",136.00000,LF,"THE SCRUGGS COMPANY",2SC900,$20.79,"$2,827.44",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0190,610-9001,,"REM SIGN",10.00000,EA,"THE SCRUGGS COMPANY",2SC900,$125.63,"$1,256.30",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0195,611-4001,,"RECONSTR MINOR DRAINAGE STR",3.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$5,402.25","$16,206.75",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0200,611-5551,,"RESET SIGN",10.00000,EA,"THE SCRUGGS COMPANY",2SC900,$314.08,"$3,140.80",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0205,611-8050,,"ADJUST MANHOLE TO GRADE",18.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$3,517.75","$63,319.50",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0210,611-8140,,"ADJUST WATER VALVE BOX TO GRADE",16.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$3,517.75","$56,284.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0215,634-1200,,"RIGHT OF WAY MARKERS",45.00000,EA,"THE SCRUGGS COMPANY",2SC900,$219.86,"$9,893.70",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0220,636-1033,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 9",181.00000,SF,"THE SCRUGGS COMPANY",2SC900,$35.18,"$6,367.58",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0225,636-1036,,"HIGHWAY SIGNS, TP 1 MATL, REFL SHEETING, TP 11",79.00000,SF,"THE SCRUGGS COMPANY",2SC900,$37.69,"$2,977.51",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0230,636-1041,,"HIGHWAY SIGNS, TP 2 MATL, REFL SHEETING, TP 9",150.00000,SF,"THE SCRUGGS COMPANY",2SC900,$125.63,"$18,844.50",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0235,636-2070,,"GALV STEEL POSTS, TP 7",395.00000,LF,"THE SCRUGGS COMPANY",2SC900,$15.08,"$5,956.60",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0240,639-2001,,"STEEL WIRE STRAND CABLE, 1/4 IN",400.00000,LF,"THE SCRUGGS COMPANY",2SC900,$6.28,"$2,512.00",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0245,639-3004,,"STEEL STRAIN POLE, TP IV (W/45 FT MAST ARM)",1.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$32,614.53","$32,614.53",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0250,639-3004,,"STEEL STRAIN POLE, TP IV (W/50 FT MAST ARM)",1.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$33,292.95","$33,292.95",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0255,639-3004,,"STEEL STRAIN POLE, TP IV (W/55 FT MAST ARM)",2.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$37,124.78","$74,249.56",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0260,639-3004,,"STEEL STRAIN POLE, TP IV (W/60 FT MAST ARM)",1.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$39,794.49","$39,794.49",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0265,639-3004,,"STEEL STRAIN POLE, TP IV (W/65 FT MAST ARM)",3.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$45,510.84","$136,532.52",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0270,639-4003,,"STRAIN POLE, TP III",2.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$22,739.71","$45,479.42",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0275,647-1000,,"TRAFFIC SIGNAL INSTALLATION NO - 1",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$226,329.24","$226,329.24",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0280,647-1000,,"TRAFFIC SIGNAL INSTALLATION NO - 2",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$224,570.37","$224,570.37",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0285,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",9.00000,EA,"THE SCRUGGS COMPANY",2SC900,$94.22,$847.98,$0.00
B3TIA2401986-0,020,0001,ROADWAY,0290,653-0120,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 2",46.00000,EA,"THE SCRUGGS COMPANY",2SC900,$94.23,"$4,334.58",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0295,653-0130,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 3",3.00000,EA,"THE SCRUGGS COMPANY",2SC900,$188.45,$565.35,$0.00
B3TIA2401986-0,020,0001,ROADWAY,0300,653-1501,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, WHITE","7,477.00000",LF,"THE SCRUGGS COMPANY",2SC900,$0.69,"$5,159.13",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0305,653-1502,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, YELLOW","3,705.00000",LF,"THE SCRUGGS COMPANY",2SC900,$0.69,"$2,556.45",$0.00
B3TIA2401986-0,020,0001,ROADWAY,0310,653-1704,,"THERMOPLASTIC SOLID TRAF STRIPE, 24 IN, WHITE",467.00000,LF,"THE SCRUGGS COMPANY",2SC900,$11.31,"$5,281.77",$0.00
