Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2101280-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0013602",1.00000,LS,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$52,000.00","$52,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0013602",1.00000,LS,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$50,000.00","$50,000.00","-$2,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0013602",1.00000,LS,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$68,644.32","$68,644.32","$16,644.32"
B1CBA2101280-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0013602",1.00000,LS,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$75,000.00","$75,000.00","$23,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0013602",1.00000,LS,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$70,500.00","$70,500.00","$18,500.00"
B1CBA2101280-0,011,0001,ROADWAY,0010,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$63,000.00","$63,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0010,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$75,000.00","$75,000.00","$12,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0010,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$85,251.11","$85,251.11","$22,251.11"
B1CBA2101280-0,011,0001,ROADWAY,0010,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$40,000.00","$40,000.00","-$23,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0010,153-1300,,"FIELD ENGINEERS OFFICE TP 3",1.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$90,500.00","$90,500.00","$27,500.00"
B1CBA2101280-0,011,0001,ROADWAY,0015,154-1000,,"CONSTRUCTION VIBRATION MONITORING",1.00000,LS,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$16,000.00","$16,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0015,154-1000,,"CONSTRUCTION VIBRATION MONITORING",1.00000,LS,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$18,000.00","$18,000.00","$2,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0015,154-1000,,"CONSTRUCTION VIBRATION MONITORING",1.00000,LS,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$17,036.01","$17,036.01","$1,036.01"
B1CBA2101280-0,011,0001,ROADWAY,0015,154-1000,,"CONSTRUCTION VIBRATION MONITORING",1.00000,LS,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$20,000.00","$20,000.00","$4,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0015,154-1000,,"CONSTRUCTION VIBRATION MONITORING",1.00000,LS,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$13,100.00","$13,100.00","-$2,900.00"
B1CBA2101280-0,011,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$5,000.00","$5,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$3,000.00","$3,000.00","-$2,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$15,956.06","$15,956.06","$10,956.06"
B1CBA2101280-0,011,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$4,000.00","$4,000.00","-$1,000.00"
B1CBA2101280-0,011,0001,ROADWAY,0020,156-0100,,"GPS DATA COLLECTION AND SUBMITTAL",1.00000,LS,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$2,230.00","$2,230.00","-$2,770.00"
B1CBA2101280-0,011,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$1,000.00","$1,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$1,000.00","$1,000.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,$728.96,$728.96,-$271.04
B1CBA2101280-0,011,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$1,500.00","$1,500.00",$500.00
B1CBA2101280-0,011,0001,ROADWAY,0025,163-0232,,"TEMPORARY GRASSING",1.00000,AC,"E. R. SNELL CONTRACTOR, INC.",2SN250,$779.00,$779.00,-$221.00
B1CBA2101280-0,011,0001,ROADWAY,0030,163-0240,,MULCH,26.00000,TN,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,$50.00,"$1,300.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0030,163-0240,,MULCH,26.00000,TN,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,$400.00,"$10,400.00","$9,100.00"
B1CBA2101280-0,011,0001,ROADWAY,0030,163-0240,,MULCH,26.00000,TN,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,$404.98,"$10,529.48","$9,229.48"
B1CBA2101280-0,011,0001,ROADWAY,0030,163-0240,,MULCH,26.00000,TN,"CLEARWATER CONSTRUCTION, INC.",00000000016021,$100.00,"$2,600.00","$1,300.00"
B1CBA2101280-0,011,0001,ROADWAY,0030,163-0240,,MULCH,26.00000,TN,"E. R. SNELL CONTRACTOR, INC.",2SN250,$389.00,"$10,114.00","$8,814.00"
B1CBA2101280-0,011,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,"$1,800.00","$3,600.00",$0.00
B1CBA2101280-0,011,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,"$2,500.00","$5,000.00","$1,400.00"
B1CBA2101280-0,011,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$6,499.92","$12,999.84","$9,399.84"
B1CBA2101280-0,011,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"CLEARWATER CONSTRUCTION, INC.",00000000016021,"$5,000.00","$10,000.00","$6,400.00"
B1CBA2101280-0,011,0001,ROADWAY,0035,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$1,680.00","$3,360.00",-$240.00
B1CBA2101280-0,011,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",1.00000,EA,"GEORGIA BRIDGE AND CONCRETE, LLC",00000000014054,$500.00,$500.00,$0.00
B1CBA2101280-0,011,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",1.00000,EA,"WILLIAMS CONTRACTING COMPANY, LLC",00000000016828,$575.00,$575.00,$75.00
B1CBA2101280-0,011,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",1.00000,EA,"WRIGHT BROTHERS CONSTRUCTION COMPANY, INC.",2WR260,"$1,053.63","$1,053.63",$553.63
B1CBA2101280-0,011,0001,ROADWAY,0040,163-0503,,"CONSTRUCT AND REMOVE SILT CONTROL GATE, TP 3",1.00000,EA,"CLEARWATER CONSTRUCTION, INC.",00000000016021,$750.00,$750.00,$250.00
