Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2101540-0,005,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006128",1.00000,LS,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$116,000.00","$116,000.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006128",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$192,272.09","$192,272.09","$76,272.09"
B1CBA2101540-0,005,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006128",1.00000,LS,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$112,975.00","$112,975.00","-$3,025.00"
B1CBA2101540-0,005,0001,ROADWAY,0010,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",500.00000,TN,"E. R. SNELL CONTRACTOR, INC.",2SN250,$174.00,"$87,000.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0010,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",500.00000,TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$135.00,"$67,500.00","-$19,500.00"
B1CBA2101540-0,005,0001,ROADWAY,0010,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME",500.00000,TN,"PITTMAN CONSTRUCTION COMPANY",2PI780,$131.00,"$65,500.00","-$21,500.00"
B1CBA2101540-0,005,0001,ROADWAY,0015,402-4510,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL POLYMER-MODIFIED BITUM MATL & H LIME","7,305.00000",TN,"E. R. SNELL CONTRACTOR, INC.",2SN250,$86.00,"$628,230.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0015,402-4510,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL POLYMER-MODIFIED BITUM MATL & H LIME","7,305.00000",TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$80.00,"$584,400.00","-$43,830.00"
B1CBA2101540-0,005,0001,ROADWAY,0015,402-4510,,"RECYCLED ASPH CONC 12.5 MM SUPERPAVE, GP 2 ONLY, INCL POLYMER-MODIFIED BITUM MATL & H LIME","7,305.00000",TN,"PITTMAN CONSTRUCTION COMPANY",2PI780,$95.85,"$700,184.25","$71,954.25"
B1CBA2101540-0,005,0001,ROADWAY,0020,413-0750,,"TACK COAT","5,501.00000",GL,"E. R. SNELL CONTRACTOR, INC.",2SN250,$1.00,"$5,501.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0020,413-0750,,"TACK COAT","5,501.00000",GL,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$0.01,$55.01,"-$5,445.99"
B1CBA2101540-0,005,0001,ROADWAY,0020,413-0750,,"TACK COAT","5,501.00000",GL,"PITTMAN CONSTRUCTION COMPANY",2PI780,$0.01,$55.01,"-$5,445.99"
B1CBA2101540-0,005,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","82,572.00000",SY,"E. R. SNELL CONTRACTOR, INC.",2SN250,$1.80,"$148,629.60",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","82,572.00000",SY,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$2.20,"$181,658.40","$33,028.80"
B1CBA2101540-0,005,0001,ROADWAY,0025,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","82,572.00000",SY,"PITTMAN CONSTRUCTION COMPANY",2PI780,$1.77,"$146,152.44","-$2,477.16"
B1CBA2101540-0,005,0001,ROADWAY,0030,647-6200,,"LOOP DETECTOR, 6 FT X 6 FT, BIPOLE",13.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$799.00,"$10,387.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0030,647-6200,,"LOOP DETECTOR, 6 FT X 6 FT, BIPOLE",13.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$745.00,"$9,685.00",-$702.00
B1CBA2101540-0,005,0001,ROADWAY,0030,647-6200,,"LOOP DETECTOR, 6 FT X 6 FT, BIPOLE",13.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$767.35,"$9,975.55",-$411.45
B1CBA2101540-0,005,0001,ROADWAY,0035,647-6300,,"LOOP DETECTOR, 6 FT X 40 FT, QUADRUPOLE",14.10000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$1,500.00","$21,150.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0035,647-6300,,"LOOP DETECTOR, 6 FT X 40 FT, QUADRUPOLE",14.10000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,400.00","$19,740.00","-$1,410.00"
B1CBA2101540-0,005,0001,ROADWAY,0035,647-6300,,"LOOP DETECTOR, 6 FT X 40 FT, QUADRUPOLE",14.10000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$1,442.00","$20,332.20",-$817.80
B1CBA2101540-0,005,0001,ROADWAY,0040,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",2.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$70.00,$140.00,$0.00
B1CBA2101540-0,005,0001,ROADWAY,0040,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",2.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$65.00,$130.00,-$10.00
B1CBA2101540-0,005,0001,ROADWAY,0040,653-0110,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 1",2.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$66.95,$133.90,-$6.10
B1CBA2101540-0,005,0001,ROADWAY,0045,653-0120,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 2",117.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$70.00,"$8,190.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0045,653-0120,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 2",117.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$65.00,"$7,605.00",-$585.00
B1CBA2101540-0,005,0001,ROADWAY,0045,653-0120,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 2",117.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$66.95,"$7,833.15",-$356.85
B1CBA2101540-0,005,0001,ROADWAY,0050,653-0130,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 3",8.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$108.00,$864.00,$0.00
B1CBA2101540-0,005,0001,ROADWAY,0050,653-0130,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 3",8.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$100.00,$800.00,-$64.00
B1CBA2101540-0,005,0001,ROADWAY,0050,653-0130,,"THERMOPLASTIC PVMT MARKING, ARROW, TP 3",8.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$103.00,$824.00,-$40.00
B1CBA2101540-0,005,0001,ROADWAY,0055,653-0210,,"THERMOPLASTIC PVMT MARKING, WORD, TP 1",10.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$108.00,"$1,080.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0055,653-0210,,"THERMOPLASTIC PVMT MARKING, WORD, TP 1",10.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$100.00,"$1,000.00",-$80.00
B1CBA2101540-0,005,0001,ROADWAY,0055,653-0210,,"THERMOPLASTIC PVMT MARKING, WORD, TP 1",10.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$103.00,"$1,030.00",-$50.00
B1CBA2101540-0,005,0001,ROADWAY,0060,653-1704,,"THERMOPLASTIC SOLID TRAF STRIPE, 24 IN, WHITE",720.00000,LF,"E. R. SNELL CONTRACTOR, INC.",2SN250,$10.75,"$7,740.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0060,653-1704,,"THERMOPLASTIC SOLID TRAF STRIPE, 24 IN, WHITE",720.00000,LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$10.00,"$7,200.00",-$540.00
B1CBA2101540-0,005,0001,ROADWAY,0060,653-1704,,"THERMOPLASTIC SOLID TRAF STRIPE, 24 IN, WHITE",720.00000,LF,"PITTMAN CONSTRUCTION COMPANY",2PI780,$10.30,"$7,416.00",-$324.00
B1CBA2101540-0,005,0001,ROADWAY,0065,653-1804,,"THERMOPLASTIC SOLID TRAF STRIPE, 8 IN, WHITE","3,533.00000",LF,"E. R. SNELL CONTRACTOR, INC.",2SN250,$1.60,"$5,652.80",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0065,653-1804,,"THERMOPLASTIC SOLID TRAF STRIPE, 8 IN, WHITE","3,533.00000",LF,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$1.50,"$5,299.50",-$353.30
B1CBA2101540-0,005,0001,ROADWAY,0065,653-1804,,"THERMOPLASTIC SOLID TRAF STRIPE, 8 IN, WHITE","3,533.00000",LF,"PITTMAN CONSTRUCTION COMPANY",2PI780,$1.54,"$5,440.82",-$211.98
B1CBA2101540-0,005,0001,ROADWAY,0070,653-2501,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, WHITE",4.52000,LM,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$2,150.00","$9,718.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0070,653-2501,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, WHITE",4.52000,LM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$2,000.00","$9,040.00",-$678.00
B1CBA2101540-0,005,0001,ROADWAY,0070,653-2501,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, WHITE",4.52000,LM,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$2,060.00","$9,311.20",-$406.80
B1CBA2101540-0,005,0001,ROADWAY,0075,653-2502,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, YELLOW",4.09000,LM,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$2,150.00","$8,793.50",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0075,653-2502,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, YELLOW",4.09000,LM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$2,000.00","$8,180.00",-$613.50
B1CBA2101540-0,005,0001,ROADWAY,0075,653-2502,,"THERMOPLASTIC SOLID TRAF STRIPE, 5 IN, YELLOW",4.09000,LM,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$2,060.00","$8,425.40",-$368.10
B1CBA2101540-0,005,0001,ROADWAY,0080,653-4501,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, WHITE",3.94000,GLM,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$1,290.00","$5,082.60",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0080,653-4501,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, WHITE",3.94000,GLM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,200.00","$4,728.00",-$354.60
B1CBA2101540-0,005,0001,ROADWAY,0080,653-4501,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, WHITE",3.94000,GLM,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$1,236.00","$4,869.84",-$212.76
B1CBA2101540-0,005,0001,ROADWAY,0085,653-4502,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, YELLOW",3.81000,GLM,"E. R. SNELL CONTRACTOR, INC.",2SN250,"$1,290.00","$4,914.90",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0085,653-4502,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, YELLOW",3.81000,GLM,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,200.00","$4,572.00",-$342.90
B1CBA2101540-0,005,0001,ROADWAY,0085,653-4502,,"THERMOPLASTIC SKIP TRAF STRIPE, 5 IN, YELLOW",3.81000,GLM,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$1,236.00","$4,709.16",-$205.74
B1CBA2101540-0,005,0001,ROADWAY,0090,653-6004,,"THERMOPLASTIC TRAF STRIPING, WHITE",946.00000,SY,"E. R. SNELL CONTRACTOR, INC.",2SN250,$3.25,"$3,074.50",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0090,653-6004,,"THERMOPLASTIC TRAF STRIPING, WHITE",946.00000,SY,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$3.00,"$2,838.00",-$236.50
B1CBA2101540-0,005,0001,ROADWAY,0090,653-6004,,"THERMOPLASTIC TRAF STRIPING, WHITE",946.00000,SY,"PITTMAN CONSTRUCTION COMPANY",2PI780,$3.09,"$2,923.14",-$151.36
B1CBA2101540-0,005,0001,ROADWAY,0095,653-6006,,"THERMOPLASTIC TRAF STRIPING, YELLOW",895.00000,SY,"E. R. SNELL CONTRACTOR, INC.",2SN250,$3.25,"$2,908.75",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0095,653-6006,,"THERMOPLASTIC TRAF STRIPING, YELLOW",895.00000,SY,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$3.00,"$2,685.00",-$223.75
B1CBA2101540-0,005,0001,ROADWAY,0095,653-6006,,"THERMOPLASTIC TRAF STRIPING, YELLOW",895.00000,SY,"PITTMAN CONSTRUCTION COMPANY",2PI780,$3.09,"$2,765.55",-$143.20
B1CBA2101540-0,005,0001,ROADWAY,0100,654-1001,,"RAISED PVMT MARKERS TP 1",504.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$3.25,"$1,638.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0100,654-1001,,"RAISED PVMT MARKERS TP 1",504.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$3.00,"$1,512.00",-$126.00
B1CBA2101540-0,005,0001,ROADWAY,0100,654-1001,,"RAISED PVMT MARKERS TP 1",504.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$3.09,"$1,557.36",-$80.64
B1CBA2101540-0,005,0001,ROADWAY,0105,654-1003,,"RAISED PVMT MARKERS TP 3",600.00000,EA,"E. R. SNELL CONTRACTOR, INC.",2SN250,$3.25,"$1,950.00",$0.00
B1CBA2101540-0,005,0001,ROADWAY,0105,654-1003,,"RAISED PVMT MARKERS TP 3",600.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$3.00,"$1,800.00",-$150.00
B1CBA2101540-0,005,0001,ROADWAY,0105,654-1003,,"RAISED PVMT MARKERS TP 3",600.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$3.09,"$1,854.00",-$96.00
