Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1TIA2201834-0,007,0001,ROADWAY,0005,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",100.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$0.01,$1.00,$0.00
B1TIA2201834-0,007,0001,ROADWAY,0005,165-0010,,"MAINTENANCE OF TEMPORARY SILT FENCE, TP A",100.00000,LF,"THE SCRUGGS COMPANY",2SC900,$11.83,"$1,183.00","$1,182.00"
B1TIA2201834-0,007,0001,ROADWAY,0010,171-0010,,"TEMPORARY SILT FENCE, TYPE A",200.00000,LF,"EAST COAST ASPHALT, LLC",00000000012961,$14.95,"$2,990.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0010,171-0010,,"TEMPORARY SILT FENCE, TYPE A",200.00000,LF,"THE SCRUGGS COMPANY",2SC900,$17.68,"$3,536.00",$546.00
B1TIA2201834-0,007,0001,ROADWAY,0015,210-0200,,"GRADING PER MILE",10.99800,LM,"EAST COAST ASPHALT, LLC",00000000012961,"$6,500.00","$71,487.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0015,210-0200,,"GRADING PER MILE",10.99800,LM,"THE SCRUGGS COMPANY",2SC900,"$8,118.17","$89,283.63","$17,796.63"
B1TIA2201834-0,007,0001,ROADWAY,0020,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","3,000.00000",TN,"EAST COAST ASPHALT, LLC",00000000012961,$140.00,"$420,000.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0020,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","3,000.00000",TN,"THE SCRUGGS COMPANY",2SC900,$160.00,"$480,000.00","$60,000.00"
B1TIA2201834-0,007,0001,ROADWAY,0025,429-1000,,"RUMBLE STRIPS",9.00000,EA,"EAST COAST ASPHALT, LLC",00000000012961,$800.00,"$7,200.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0025,429-1000,,"RUMBLE STRIPS",9.00000,EA,"THE SCRUGGS COMPANY",2SC900,$473.11,"$4,257.99","-$2,942.01"
B1TIA2201834-0,007,0001,ROADWAY,0030,700-6910,,"PERMANENT GRASSING",11.00000,AC,"EAST COAST ASPHALT, LLC",00000000012961,$319.00,"$3,509.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0030,700-6910,,"PERMANENT GRASSING",11.00000,AC,"THE SCRUGGS COMPANY",2SC900,$377.30,"$4,150.30",$641.30
B1TIA2201834-0,007,0001,ROADWAY,0035,700-7000,,"AGRICULTURAL LIME",22.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,$0.01,$0.22,$0.00
B1TIA2201834-0,007,0001,ROADWAY,0035,700-7000,,"AGRICULTURAL LIME",22.00000,TN,"THE SCRUGGS COMPANY",2SC900,$0.01,$0.22,$0.00
B1TIA2201834-0,007,0001,ROADWAY,0040,700-8000,,"FERTILIZER MIXED GRADE",7.00000,TN,"EAST COAST ASPHALT, LLC",00000000012961,"$1,477.00","$10,339.00",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0040,700-8000,,"FERTILIZER MIXED GRADE",7.00000,TN,"THE SCRUGGS COMPANY",2SC900,"$1,746.95","$12,228.65","$1,889.65"
B1TIA2201834-0,007,0001,ROADWAY,0045,700-8100,,"FERTILIZER NITROGEN CONTENT",550.00000,LB,"EAST COAST ASPHALT, LLC",00000000012961,$5.93,"$3,261.50",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0045,700-8100,,"FERTILIZER NITROGEN CONTENT",550.00000,LB,"THE SCRUGGS COMPANY",2SC900,$7.01,"$3,855.50",$594.00
B1TIA2201834-0,007,0001,ROADWAY,0050,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","53,240.00000",SY,"EAST COAST ASPHALT, LLC",00000000012961,$0.33,"$17,569.20",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0050,713-3012,,"WOOD FIBER BLANKET, TP II, SHOULDERS","53,240.00000",SY,"THE SCRUGGS COMPANY",2SC900,$0.39,"$20,763.60","$3,194.40"
B1TIA2201834-0,007,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0016241",1.00000,LS,"EAST COAST ASPHALT, LLC",00000000012961,"$4,036,526.64","$4,036,526.64",$0.00
B1TIA2201834-0,007,0001,ROADWAY,0055,999-0125,,"LUMP SUM RESURFACING - 0016241",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$4,179,758.27","$4,179,758.27","$143,231.63"
