Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B3TIA2202327-0,020,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016202",1.00000,LS,"GRIFFIN GRADING & CONCRETE, LLC",2GR650,"$62,343.17","$62,343.17",$0.00
B3TIA2202327-0,020,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016202",1.00000,LS,"THE SCRUGGS COMPANY",2SC900,"$179,448.27","$179,448.27","$117,105.10"
B3TIA2202327-0,020,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - 0016202",1.00000,LS,"J. A. LONG, INC.",2LO340,"$406,828.66","$406,828.66","$344,485.49"
B3TIA2202327-0,020,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"GRIFFIN GRADING & CONCRETE, LLC",2GR650,$750.00,"$1,500.00",$0.00
B3TIA2202327-0,020,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"THE SCRUGGS COMPANY",2SC900,$761.00,"$1,522.00",$22.00
B3TIA2202327-0,020,0001,ROADWAY,0010,163-0232,,"TEMPORARY GRASSING",2.00000,AC,"J. A. LONG, INC.",2LO340,"$2,000.00","$4,000.00","$2,500.00"
B3TIA2202327-0,020,0001,ROADWAY,0015,163-0240,,MULCH,35.00000,TN,"GRIFFIN GRADING & CONCRETE, LLC",2GR650,$40.00,"$1,400.00",$0.00
B3TIA2202327-0,020,0001,ROADWAY,0015,163-0240,,MULCH,35.00000,TN,"THE SCRUGGS COMPANY",2SC900,$585.38,"$20,488.30","$19,088.30"
B3TIA2202327-0,020,0001,ROADWAY,0015,163-0240,,MULCH,35.00000,TN,"J. A. LONG, INC.",2LO340,$350.00,"$12,250.00","$10,850.00"
B3TIA2202327-0,020,0001,ROADWAY,0020,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"GRIFFIN GRADING & CONCRETE, LLC",2GR650,"$4,052.32","$8,104.64",$0.00
B3TIA2202327-0,020,0001,ROADWAY,0020,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"THE SCRUGGS COMPANY",2SC900,"$2,392.54","$4,785.08","-$3,319.56"
B3TIA2202327-0,020,0001,ROADWAY,0020,163-0301,,"CONSTRUCT AND REMOVE CONSTRUCTION EXITS",2.00000,EA,"J. A. LONG, INC.",2LO340,"$2,000.00","$4,000.00","-$4,104.64"
