Proposal,"Call Order","Section Number","Section Description",Line,Item,"Alternate Code","Item Description",Quantity,Unit,"Vendor Name","Bidder ID","Unit Price",Extension,Deviation
B1CBA2201244-0,013,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006177",1.00000,LS,"COLDITZ TRUCKING, INC.",2CO177,"$181,250.00","$181,250.00",$0.00
B1CBA2201244-0,013,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006177",1.00000,LS,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$270,495.49","$270,495.49","$89,245.49"
B1CBA2201244-0,013,0001,ROADWAY,0005,150-1000,,"TRAFFIC CONTROL - M006177",1.00000,LS,"PITTMAN CONSTRUCTION COMPANY",2PI780,"$133,195.00","$133,195.00","-$48,055.00"
B1CBA2201244-0,013,0001,ROADWAY,0010,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",1.00000,EA,"COLDITZ TRUCKING, INC.",2CO177,$750.00,$750.00,$0.00
B1CBA2201244-0,013,0001,ROADWAY,0010,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",1.00000,EA,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,"$1,527.61","$1,527.61",$777.61
B1CBA2201244-0,013,0001,ROADWAY,0010,231-1250,,"MISCELLANEOUS CONSTRUCTION, UNPAVED ROADS, STREETS AND  DRIVEWAYS",1.00000,EA,"PITTMAN CONSTRUCTION COMPANY",2PI780,$125.00,$125.00,-$625.00
B1CBA2201244-0,013,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","2,000.00000",TN,"COLDITZ TRUCKING, INC.",2CO177,$95.84,"$191,680.00",$0.00
B1CBA2201244-0,013,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","2,000.00000",TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$113.57,"$227,140.00","$35,460.00"
B1CBA2201244-0,013,0001,ROADWAY,0015,402-1802,,"RECYCLED ASPH CONC PATCHING, INCL BITUM MATL & H LIME","2,000.00000",TN,"PITTMAN CONSTRUCTION COMPANY",2PI780,$152.50,"$305,000.00","$113,320.00"
B1CBA2201244-0,013,0001,ROADWAY,0020,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,275.00000",TN,"COLDITZ TRUCKING, INC.",2CO177,$89.90,"$564,122.50",$0.00
B1CBA2201244-0,013,0001,ROADWAY,0020,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,275.00000",TN,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$86.96,"$545,674.00","-$18,448.50"
B1CBA2201244-0,013,0001,ROADWAY,0020,402-3103,,"RECYCLED ASPH CONC 9.5 MM SUPERPAVE, TYPE II, GP 2 ONLY, INCL BITUM MATL & H LIME","6,275.00000",TN,"PITTMAN CONSTRUCTION COMPANY",2PI780,$103.45,"$649,148.75","$85,026.25"
B1CBA2201244-0,013,0001,ROADWAY,0025,413-0750,,"TACK COAT","6,935.00000",GL,"COLDITZ TRUCKING, INC.",2CO177,$4.00,"$27,740.00",$0.00
B1CBA2201244-0,013,0001,ROADWAY,0025,413-0750,,"TACK COAT","6,935.00000",GL,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$0.01,$69.35,"-$27,670.65"
B1CBA2201244-0,013,0001,ROADWAY,0025,413-0750,,"TACK COAT","6,935.00000",GL,"PITTMAN CONSTRUCTION COMPANY",2PI780,$0.01,$69.35,"-$27,670.65"
B1CBA2201244-0,013,0001,ROADWAY,0030,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","88,787.00000",SY,"COLDITZ TRUCKING, INC.",2CO177,$2.35,"$208,649.45",$0.00
B1CBA2201244-0,013,0001,ROADWAY,0030,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","88,787.00000",SY,"C. W. MATTHEWS CONTRACTING CO., INC.",2MA850,$1.93,"$171,358.91","-$37,290.54"
B1CBA2201244-0,013,0001,ROADWAY,0030,432-5010,,"MILL ASPH CONC PVMT, VARIABLE DEPTH","88,787.00000",SY,"PITTMAN CONSTRUCTION COMPANY",2PI780,$2.07,"$183,789.09","-$24,860.36"
B1CBA2201244-0,013,0001,ROADWAY,0035,456-2022,,"INDENTATION EDGE LINE RUMBLE STRIPS-GROUND IN  PLACE (SKIP)",0.68700,GLM,"COLDITZ TRUCKING, INC.",2CO177,"$12,000.00","$8,244.00",$0.00
